Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Richard Dick, 4, 0, 4, 0, 0.000, 0.08, 0.57, 0.00, 0.13, 1, 0.45, 0, 0, 22, 6, 32, 2.73, 14.55, -11.82, 0.43, 0.86, 0.00, 2.50, 2.27, 7.27, 1.20, 2.00 
Ty Dilello, 8, 3, 5, 0, 0.375, 0.31, 0.32, 0.40, 0.40, 5, 0.89, 0, 0, 56, 43, 41, 7.68, 7.32, 0.36, 0.90, 0.35, 0.60, 1.20, 4.64, 4.46, 1.65, 1.64 
Danil Dmitrev, 5, 3, 2, 0, 0.600, 0.23, 0.26, 0.28, 0.33, 1, 0.83, 1.0, 0, 48, 29, 40, 6.04, 8.33, -2.29, 0.91, 0.30, 0.32, 1.32, 4.79, 4.38, 1.26, 1.90 
Ghislain Doyon, 7, 5, 2, 0, 0.714, 0.38, 0.25, 0.29, 0.92, 3, 1.33, 0, 0, 45, 34, 21, 7.56, 4.67, 2.89, 1.08, 0.33, 0.38, 0.62, 4.67, 4.00, 1.62, 1.17 
Matthew Drewitz, 23, 8, 15, 0, 0.348, 0.33, 0.29, 0.25, 0.46, 8, 1.10, 0, 0, 173, 120, 135, 6.94, 7.80, -0.87, 1.02, 0.39, 0.38, 1.15, 4.28, 4.62, 1.62, 1.69 
Korey Dropkin, 48, 28, 20, 0, 0.583, 0.39, 0.20, 0.27, 0.56, 32, 1.43, 0, 0.0, 400, 285, 252, 7.13, 6.30, 0.83, 1.07, 0.25, 0.36, 1.00, 4.50, 4.08, 1.58, 1.55 
Jacques Dufresne, 5, 3, 2, 0, 0.600, 0.41, 0.26, 0.41, 0.30, 2, 0.56, 0, 0, 36, 33, 33, 9.17, 9.17, 0.00, 1.21, 0.53, 0.59, 1.35, 5.28, 4.17, 1.74, 2.20 
Robin Duguay, 14, 7, 7, 0, 0.500, 0.35, 0.18, 0.27, 0.41, 5, 1.13, 0, 0, 97, 72, 73, 7.42, 7.53, -0.10, 1.18, 0.20, 0.37, 1.23, 4.74, 4.12, 1.57, 1.83 
Scott Dunnam, 46, 27, 19, 0, 0.587, 0.33, 0.27, 0.31, 0.49, 17, 0.88, 0, 0, 354, 284, 255, 8.02, 7.20, 0.82, 1.10, 0.36, 0.51, 1.08, 4.69, 4.44, 1.71, 1.62 
Matt Dunstone, 63, 38, 25, 0, 0.603, 0.44, 0.21, 0.25, 0.49, 42, 1.36, 0.5, 0.0, 500, 382, 317, 7.64, 6.34, 1.30, 1.15, 0.25, 0.34, 1.05, 4.48, 4.16, 1.71, 1.52 
Denis Duval, 5, 2, 3, 0, 0.400, 0.14, 0.43, 0.36, 0.25, 0, 0.36, 0, 0, 28, 18, 25, 6.43, 8.93, -2.50, 0.79, 0.71, 0.50, 1.07, 4.64, 5.00, 1.38, 1.79 
Cole Ector, 3, 0, 3, 0, 0.000, 0.30, 0.42, 0.20, 0.43, 2, 1.36, 0, 0, 22, 11, 21, 5.00, 9.55, -4.55, 0.75, 0.50, 0.20, 1.50, 3.18, 5.45, 1.57, 1.75 
Logan Ede, 29, 13, 16, 0, 0.448, 0.33, 0.30, 0.21, 0.46, 12, 1.22, 0, 0, 196, 142, 154, 7.24, 7.86, -0.61, 1.10, 0.46, 0.33, 1.14, 4.03, 4.74, 1.80, 1.66 
Niklas Edin, 88, 66, 22, 0, 0.750, 0.44, 0.14, 0.23, 0.64, 60, 1.49, 1.0, 1.0, 697, 547, 376, 7.85, 5.39, 2.45, 1.22, 0.17, 0.33, 0.93, 4.65, 3.86, 1.69, 1.40 
Zack Eldridge, 8, 5, 3, 0, 0.625, 0.39, 0.13, 0.26, 0.58, 7, 1.18, 0, 0, 76, 59, 47, 7.76, 6.18, 1.58, 1.11, 0.18, 0.45, 1.05, 4.74, 4.08, 1.64, 1.52 
Johan Engqvist, 4, 1, 3, 0, 0.250, 0.36, 0.33, 0.15, 0.38, 1, 1.43, 0, 0, 28, 17, 21, 6.07, 7.50, -1.43, 0.93, 0.53, 0.23, 1.00, 3.93, 4.64, 1.55, 1.62 
John Epping, 60, 29, 31, 0, 0.483, 0.36, 0.23, 0.20, 0.51, 23, 1.50, 0.0, 0, 434, 294, 290, 6.77, 6.68, 0.09, 1.11, 0.32, 0.26, 1.00, 4.22, 4.29, 1.61, 1.56 
Johnny Eriksson, 5, 3, 2, 0, 0.600, 0.43, 0.24, 0.24, 0.46, 0, 0.00, 0, 0, 38, 34, 31, 8.95, 8.16, 0.79, 1.38, 0.38, 0.29, 1.35, 5.26, 4.74, 1.70, 1.72 
Jimmy Evans, 6, 1, 5, 0, 0.167, 0.29, 0.39, 0.12, 0.25, 0, 0.38, 0, 0, 53, 32, 64, 6.04, 12.08, -6.04, 1.04, 0.71, 0.12, 1.76, 3.77, 5.85, 1.60, 2.06 
Gabor Ezsol, 17, 5, 12, 0, 0.294, 0.25, 0.32, 0.23, 0.44, 4, 1.02, 0, 0, 137, 85, 117, 6.20, 8.54, -2.34, 0.89, 0.56, 0.33, 1.17, 4.31, 4.67, 1.44, 1.83 
Adam Fenton, 19, 7, 12, 0, 0.368, 0.28, 0.27, 0.19, 0.47, 14, 1.19, 1.0, 0, 168, 101, 135, 6.01, 8.04, -2.02, 0.87, 0.42, 0.25, 1.30, 4.11, 4.70, 1.46, 1.71 
Pat Ferris, 44, 22, 22, 0, 0.500, 0.37, 0.22, 0.22, 0.50, 13, 1.27, 0, 1.0, 331, 249, 249, 7.52, 7.52, 0.00, 1.24, 0.36, 0.34, 1.09, 4.38, 4.35, 1.72, 1.73 
Alexey Filippov, 5, 1, 4, 0, 0.200, 0.05, 0.32, 0.24, 0.42, 0, 0.28, 0, 0, 36, 21, 33, 5.83, 9.17, -3.33, 0.79, 0.42, 0.35, 1.47, 4.72, 5.00, 1.24, 1.83 
Colton Flasch, 75, 45, 30, 0, 0.600, 0.42, 0.20, 0.28, 0.50, 40, 1.34, 1.0, 0.0, 569, 445, 375, 7.82, 6.59, 1.23, 1.13, 0.29, 0.45, 1.01, 4.60, 4.06, 1.70, 1.62 
Paul Flemming, 42, 23, 19, 0, 0.548, 0.38, 0.12, 0.21, 0.53, 22, 1.15, 1.0, 0, 331, 247, 231, 7.46, 6.98, 0.48, 1.23, 0.20, 0.28, 1.18, 4.71, 4.14, 1.58, 1.69 
Michael Fournier, 44, 28, 16, 0, 0.636, 0.43, 0.26, 0.26, 0.57, 15, 0.97, 1.0, 0.0, 329, 273, 215, 8.30, 6.54, 1.76, 1.24, 0.33, 0.41, 0.98, 4.59, 4.44, 1.81, 1.47 
Graham Freeman, 3, 1, 2, 0, 0.333, 0.25, 0.43, 0.33, 0.60, 2, 1.30, 0, 0, 23, 17, 19, 7.39, 8.26, -0.87, 0.64, 0.86, 0.89, 0.78, 3.91, 4.78, 1.89, 1.73 
Jace Freeman, 5, 3, 2, 0, 0.600, 0.47, 0.20, 0.10, 0.75, 6, 1.78, 0, 0, 45, 29, 30, 6.44, 6.67, -0.22, 1.08, 0.32, 0.10, 1.10, 3.56, 4.67, 1.81, 1.43 
Rhett Friesz, 4, 1, 3, 0, 0.250, 0.29, 0.33, 0.22, 0.45, 1, 1.21, 0, 0, 33, 20, 25, 6.06, 7.58, -1.52, 1.00, 0.33, 0.28, 1.11, 3.94, 4.85, 1.54, 1.56 
Alastair Fyfe, 5, 0, 5, 0, 0.000, 0.08, 0.54, 0.07, 0.31, 0, 0.00, 0, 0, 38, 15, 51, 3.95, 13.42, -9.47, 0.58, 0.75, 0.07, 2.36, 3.16, 6.84, 1.25, 1.96 
Benoit Gagne, 8, 5, 3, 0, 0.625, 0.21, 0.04, 0.43, 0.53, 6, 1.32, 0, 0, 53, 42, 27, 7.92, 5.09, 2.83, 0.96, 0.04, 0.64, 0.93, 5.66, 3.02, 1.40, 1.69 
Juraj Gallo, 5, 2, 3, 0, 0.400, 0.56, 0.21, 0.19, 0.24, 1, 1.11, 0, 0, 45, 41, 41, 9.11, 9.11, 0.00, 1.58, 0.37, 0.42, 1.31, 4.22, 4.67, 2.16, 1.95 
Ben Gamble, 31, 17, 14, 0, 0.548, 0.31, 0.32, 0.30, 0.47, 5, 1.03, 0, 0, 204, 161, 158, 7.89, 7.75, 0.15, 1.14, 0.51, 0.49, 1.01, 4.56, 4.41, 1.73, 1.76 
Josep Garcia, 17, 3, 14, 0, 0.176, 0.20, 0.39, 0.24, 0.41, 2, 0.34, 0, 0.0, 116, 74, 120, 6.38, 10.34, -3.97, 0.94, 0.74, 0.30, 1.37, 4.22, 5.43, 1.51, 1.90 
Chris Gardner, 3, 1, 2, 0, 0.333, 0.33, 0.42, 0.25, 0.86, 0, 0.83, 0, 0.0, 24, 18, 15, 7.50, 6.25, 1.25, 1.00, 0.58, 0.50, 0.67, 4.17, 5.00, 1.80, 1.25 
Jacques Gauthier, 38, 17, 21, 0, 0.447, 0.35, 0.25, 0.23, 0.52, 29, 1.61, 0, 0, 304, 196, 200, 6.45, 6.58, -0.13, 0.96, 0.35, 0.30, 1.00, 4.08, 4.31, 1.58, 1.53 
Sean Geall, 19, 7, 12, 0, 0.368, 0.30, 0.37, 0.20, 0.54, 2, 0.52, 0, 0, 135, 85, 117, 6.30, 8.67, -2.37, 0.97, 0.55, 0.25, 1.22, 4.15, 5.33, 1.52, 1.63 
Mathias Genner, 20, 10, 10, 0, 0.500, 0.32, 0.26, 0.23, 0.64, 7, 1.35, 0, 0, 155, 102, 103, 6.58, 6.65, -0.06, 1.01, 0.42, 0.35, 0.88, 4.19, 4.45, 1.57, 1.49 
Andrew Gibson, 3, 0, 3, 0, 0.000, 0.00, 0.60, 0.25, 0.20, 0, 0.56, 0, 0, 18, 8, 20, 4.44, 11.11, -6.67, 0.40, 1.00, 0.50, 1.25, 3.33, 6.11, 1.33, 1.82 
Jeff Ginter, 11, 8, 3, 0, 0.727, 0.46, 0.11, 0.17, 0.67, 3, 1.40, 0, 0, 50, 42, 29, 8.40, 5.80, 2.60, 1.33, 0.22, 0.26, 1.00, 5.00, 3.60, 1.68, 1.61 
Chris Glibota, 5, 0, 5, 0, 0.000, 0.00, 0.40, 0.13, 0.42, 5, 1.71, 0, 0, 41, 13, 37, 3.17, 9.02, -5.85, 0.40, 0.56, 0.19, 1.44, 2.93, 5.37, 1.08, 1.68 
Sergei Glukhov, 45, 30, 15, 0, 0.667, 0.52, 0.13, 0.21, 0.63, 31, 1.46, 1.0, 0.0, 355, 291, 210, 8.20, 5.92, 2.28, 1.32, 0.18, 0.33, 1.00, 4.54, 4.00, 1.81, 1.48 
Dale Goehring, 13, 5, 8, 0, 0.385, 0.29, 0.31, 0.26, 0.56, 7, 0.76, 0.0, 0, 105, 71, 76, 6.76, 7.24, -0.48, 0.97, 0.36, 0.32, 1.17, 4.29, 4.95, 1.58, 1.46 
Mikhail Golikov, 5, 2, 3, 0, 0.400, 0.33, 0.35, 0.31, 0.50, 2, 0.83, 0, 0, 36, 23, 29, 6.39, 8.06, -1.67, 0.90, 0.60, 0.31, 1.06, 4.44, 4.72, 1.44, 1.71 
Colton Goller, 13, 8, 5, 0, 0.615, 0.29, 0.21, 0.34, 0.50, 8, 1.30, 0, 0, 115, 80, 73, 6.96, 6.35, 0.61, 1.00, 0.30, 0.44, 0.92, 4.78, 3.91, 1.45, 1.62 
Lars Gothberg, 11, 5, 6, 0, 0.455, 0.35, 0.27, 0.35, 0.33, 2, 0.29, 0, 0, 70, 69, 63, 9.86, 9.00, 0.86, 1.33, 0.39, 0.68, 1.35, 5.00, 4.71, 1.97, 1.91 
Harry Gow, 8, 3, 5, 0, 0.375, 0.18, 0.31, 0.27, 0.45, 2, 0.59, 0, 1.0, 68, 41, 60, 6.03, 8.82, -2.79, 0.83, 0.46, 0.36, 1.33, 4.56, 4.85, 1.32, 1.82 
Tanner Graham, 5, 0, 5, 0, 0.000, 0.00, 0.69, 0.11, 0.20, 0, 2.00, 0, 0, 35, 7, 41, 2.00, 11.71, -9.71, 0.31, 1.19, 0.11, 1.16, 2.00, 6.00, 1.00, 1.95 
Simon Granbom, 6, 3, 3, 0, 0.500, 0.50, 0.27, 0.23, 0.60, 4, 1.36, 0, 0, 44, 31, 35, 7.05, 7.95, -0.91, 1.14, 0.27, 0.27, 1.32, 3.86, 4.77, 1.82, 1.67 
Sean Grassie, 38, 16, 22, 0, 0.421, 0.32, 0.31, 0.21, 0.53, 13, 1.80, 0, 0, 305, 182, 210, 5.97, 6.89, -0.92, 0.94, 0.42, 0.30, 0.92, 3.84, 4.36, 1.56, 1.58 
James Grattan, 29, 18, 11, 0, 0.621, 0.40, 0.18, 0.25, 0.64, 11, 1.32, 0, 0, 243, 183, 135, 7.53, 5.56, 1.98, 1.22, 0.22, 0.36, 0.84, 4.65, 4.03, 1.62, 1.38 
Mathieu Gravel, 4, 1, 3, 0, 0.250, 0.25, 0.47, 0.22, 0.43, 1, 0.38, 0, 0, 26, 17, 26, 6.54, 10.00, -3.46, 0.76, 0.71, 0.44, 1.56, 3.85, 5.77, 1.70, 1.73 
Eric Greavette, 3, 0, 3, 0, 0.000, 0.18, 0.45, 0.00, 0.38, 0, 0.00, 0, 0, 19, 9, 23, 4.74, 12.11, -7.37, 0.82, 0.73, 0.00, 1.88, 3.16, 6.84, 1.50, 1.77 
Colin Griffith, 7, 1, 6, 0, 0.143, 0.09, 0.33, 0.00, 0.55, 1, 0.43, 0, 0, 23, 8, 26, 3.48, 11.30, -7.83, 0.67, 0.58, 0.00, 1.73, 3.04, 6.52, 1.14, 1.73 
Jason Gunnlaugson, 78, 40, 38, 0, 0.513, 0.39, 0.19, 0.25, 0.51, 46, 1.40, 0.6666666666666666, 0.25, 634, 450, 416, 7.10, 6.56, 0.54, 1.08, 0.24, 0.36, 1.05, 4.51, 4.09, 1.57, 1.61 
Brad Gushue, 77, 62, 15, 0, 0.805, 0.51, 0.11, 0.24, 0.60, 44, 1.28, 1.0, 0.0, 646, 532, 351, 8.24, 5.43, 2.80, 1.32, 0.12, 0.36, 0.94, 4.89, 3.82, 1.68, 1.42 
David Hamblin, 4, 1, 3, 0, 0.250, 0.00, 0.33, 0.35, 0.57, 2, 2.31, 0, 0, 26, 14, 18, 5.38, 6.92, -1.54, 0.44, 0.67, 0.59, 0.71, 3.85, 3.85, 1.40, 1.80 
Kalem Hamilton, 10, 4, 6, 0, 0.400, 0.31, 0.28, 0.20, 0.52, 4, 1.20, 0, 0, 75, 48, 57, 6.40, 7.60, -1.20, 0.95, 0.38, 0.29, 1.20, 4.27, 4.53, 1.50, 1.68 
Glen Hansen, 18, 8, 10, 0, 0.444, 0.28, 0.31, 0.27, 0.25, 5, 1.03, 1.0, 0, 97, 69, 83, 7.11, 8.56, -1.44, 0.92, 0.44, 0.47, 1.33, 4.43, 4.54, 1.60, 1.89 
Justin Harcourt, 3, 0, 3, 0, 0.000, 0.00, 0.25, 0.13, 0.17, 3, 2.00, 0, 0, 20, 7, 20, 3.50, 10.00, -6.50, 0.50, 0.50, 0.13, 1.75, 3.50, 4.50, 1.00, 2.22 
Andreas Harstad, 18, 6, 12, 0, 0.333, 0.25, 0.35, 0.26, 0.49, 9, 1.38, 0.5, 0.0, 130, 86, 95, 6.62, 7.31, -0.69, 0.88, 0.46, 0.45, 1.00, 3.85, 4.77, 1.72, 1.53 
Kody Hartung, 45, 32, 13, 0, 0.711, 0.47, 0.16, 0.27, 0.62, 33, 1.63, 1.0, 0, 332, 260, 194, 7.83, 5.84, 1.99, 1.16, 0.25, 0.39, 0.94, 4.61, 3.77, 1.70, 1.55 
Jeremy Harty, 59, 29, 30, 0, 0.492, 0.39, 0.23, 0.24, 0.56, 18, 1.16, 0, 0.0, 415, 307, 283, 7.40, 6.82, 0.58, 1.20, 0.32, 0.33, 1.01, 4.43, 4.41, 1.67, 1.55 
Mikael Hasselborg, 0, 0, 0, 0, ---, 0.00, 0.00, 0.00, 0.00, 0, 0.00, 0, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00 
Minato Hayamizu, 15, 5, 10, 0, 0.333, 0.23, 0.35, 0.21, 0.49, 3, 1.11, 0.5, 0, 126, 80, 104, 6.35, 8.25, -1.90, 0.92, 0.54, 0.35, 1.11, 4.05, 4.84, 1.57, 1.70 
Caden Hebert, 15, 9, 6, 0, 0.600, 0.24, 0.41, 0.36, 0.57, 5, 0.99, 0, 0, 131, 96, 93, 7.33, 7.10, 0.23, 0.86, 0.58, 0.61, 0.84, 4.35, 4.66, 1.68, 1.52 
Ethan Hebert, 8, 2, 6, 0, 0.250, 0.19, 0.41, 0.27, 0.47, 3, 0.94, 0, 0, 64, 35, 64, 5.47, 10.00, -4.53, 0.74, 0.82, 0.33, 1.20, 3.91, 5.16, 1.40, 1.94 
Brad Heidt, 4, 1, 3, 0, 0.250, 0.17, 0.42, 0.25, 0.56, 0, 1.07, 0, 0, 28, 16, 24, 5.71, 8.57, -2.86, 0.75, 0.67, 0.44, 1.00, 3.93, 5.00, 1.45, 1.71 
Josh Heidt, -21, -30, 9, 0, 1.429, 0.31, 0.54, 0.79, -5.75, 9, 1.23, 0, 0, -171, -166, -11, 9.71, 0.64, 9.06, 1.70, 1.28, 0.70, -0.38, 7.54, 1.23, 1.29, 0.52 
Wayne Heikkinen, 3, 0, 3, 0, 0.000, 0.30, 0.20, 0.08, 0.44, 0, 1.30, 0, 0, 23, 12, 18, 5.22, 7.83, -2.61, 1.10, 0.30, 0.08, 1.15, 3.91, 4.78, 1.33, 1.64 
Christian Heinimann, 17, 5, 12, 0, 0.294, 0.37, 0.26, 0.33, 0.38, 3, 0.41, 1.0, 0, 123, 90, 115, 7.32, 9.35, -2.03, 1.11, 0.60, 0.41, 1.23, 4.96, 4.63, 1.48, 2.02 
Brayden Heistad, 3, 0, 3, 0, 0.000, 0.33, 0.25, 0.00, 0.17, 3, 2.50, 0, 0, 20, 9, 23, 4.50, 11.50, -7.00, 0.75, 0.83, 0.00, 1.63, 3.00, 4.50, 1.50, 2.56 
Benjamin Helston, 4, 3, 1, 0, 0.750, 0.31, 0.11, 0.33, 0.56, 5, 1.82, 0, 0, 33, 24, 17, 7.27, 5.15, 2.12, 0.89, 0.22, 0.53, 0.87, 4.85, 3.33, 1.50, 1.55 
Guy Hemmings, 4, 0, 4, 0, 0.000, 0.21, 0.43, 0.29, 0.45, 0, 0.32, 0, 0, 31, 19, 25, 6.13, 8.06, -1.94, 0.93, 0.43, 0.35, 1.12, 4.19, 5.48, 1.46, 1.47 
Carter Henry, 6, 2, 4, 0, 0.333, 0.29, 0.46, 0.35, 0.35, 0, 0.00, 0, 0, 54, 46, 52, 8.52, 9.63, -1.11, 1.07, 0.79, 0.62, 1.15, 4.44, 5.56, 1.92, 1.73 
Jordan Henry, 4, 1, 3, 0, 0.250, 0.15, 0.50, 0.14, 0.38, 1, 1.79, 0, 0, 28, 12, 24, 4.29, 8.57, -4.29, 0.64, 0.64, 0.21, 1.07, 2.86, 5.36, 1.50, 1.60 
Gernot Higatzberger, 5, 2, 3, 0, 0.400, 0.29, 0.39, 0.22, 0.45, 2, 1.96, 0, 0, 46, 30, 29, 6.52, 6.30, 0.22, 0.96, 0.43, 0.35, 0.83, 3.70, 4.35, 1.76, 1.45 
Richard Hills, 5, 1, 4, 0, 0.200, 0.23, 0.38, 0.14, 0.56, 2, 0.89, 0, 0, 45, 27, 40, 6.00, 8.89, -2.89, 0.92, 0.58, 0.24, 1.24, 3.56, 5.56, 1.69, 1.60 
Kohsuke Hirata, 21, 10, 11, 0, 0.476, 0.41, 0.19, 0.27, 0.60, 9, 1.45, 0, 0, 165, 123, 101, 7.45, 6.12, 1.33, 1.10, 0.25, 0.47, 0.90, 4.55, 4.00, 1.64, 1.53 
Andrew Hodgson, 11, 2, 9, 0, 0.182, 0.30, 0.39, 0.14, 0.58, 7, 1.65, 0, 0, 79, 43, 78, 5.44, 9.87, -4.43, 0.80, 0.84, 0.23, 1.17, 3.16, 5.19, 1.72, 1.90 
Marco Hoesli, 73, 53, 20, 0, 0.726, 0.43, 0.21, 0.31, 0.61, 19, 0.72, 1.0, 0, 530, 476, 336, 8.98, 6.34, 2.64, 1.33, 0.26, 0.51, 0.97, 5.00, 4.28, 1.80, 1.48 
Carter Holden, 4, 1, 3, 0, 0.250, 0.13, 0.73, 0.36, 0.20, 0, 0.77, 0, 0, 26, 11, 32, 4.23, 12.31, -8.08, 0.40, 1.33, 0.45, 1.09, 3.08, 6.15, 1.38, 2.00 
Tanner Horgan, 65, 36, 29, 0, 0.554, 0.33, 0.20, 0.22, 0.53, 29, 1.52, 1.0, 0.5, 505, 351, 345, 6.95, 6.83, 0.12, 1.07, 0.32, 0.35, 1.02, 4.36, 4.12, 1.60, 1.66 
Haakon Horvli, 4, 1, 3, 0, 0.250, 0.23, 0.27, 0.15, 0.60, 2, 1.07, 0, 0, 28, 14, 23, 5.00, 8.21, -3.21, 0.80, 0.47, 0.15, 1.23, 3.93, 5.00, 1.27, 1.64 
Elias Hostmaelingen, 9, 4, 5, 0, 0.444, 0.31, 0.39, 0.21, 0.50, 1, 0.31, 0, 0.0, 65, 50, 58, 7.69, 8.92, -1.23, 1.06, 0.56, 0.41, 1.31, 4.15, 5.54, 1.85, 1.61 
Lukas Hostmaelingen, 40, 26, 14, 0, 0.650, 0.44, 0.22, 0.31, 0.49, 14, 0.85, 0, 0, 284, 276, 196, 9.72, 6.90, 2.82, 1.33, 0.29, 0.64, 1.07, 4.89, 4.26, 1.99, 1.62 
Glenn Howard, 79, 52, 27, 0, 0.658, 0.44, 0.19, 0.25, 0.61, 54, 1.74, 0, 0, 616, 461, 336, 7.48, 5.45, 2.03, 1.14, 0.25, 0.37, 0.83, 4.42, 3.85, 1.69, 1.42 
Steven Howard, 25, 13, 12, 0, 0.520, 0.41, 0.27, 0.29, 0.68, 11, 1.44, 0, 0.0, 181, 143, 114, 7.90, 6.30, 1.60, 1.04, 0.46, 0.54, 0.79, 4.48, 4.09, 1.77, 1.54 
Dean Huerlimann, 23, 6, 17, 0, 0.261, 0.28, 0.33, 0.17, 0.32, 7, 1.27, 0, 0.0, 165, 100, 156, 6.06, 9.45, -3.39, 0.98, 0.54, 0.25, 1.33, 3.70, 5.03, 1.64, 1.88 
Al Hutchinson, 3, 0, 3, 0, 0.000, 0.18, 0.09, 0.08, 0.40, 0, 0.43, 0, 0, 23, 14, 19, 6.09, 8.26, -2.17, 1.18, 0.09, 0.08, 1.50, 4.78, 4.78, 1.27, 1.73 
Jack Hykaway, 4, 2, 2, 0, 0.500, 0.26, 0.29, 0.29, 0.70, 5, 1.32, 0, 0, 38, 21, 26, 5.53, 6.84, -1.32, 0.71, 0.46, 0.29, 1.07, 4.21, 4.47, 1.31, 1.53 
Myles Immerkar, 4, 1, 3, 0, 0.250, 0.33, 0.12, 0.14, 0.55, 5, 1.94, 0, 0.0, 31, 17, 19, 5.48, 6.13, -0.65, 0.88, 0.12, 0.14, 1.21, 3.87, 4.19, 1.42, 1.46 
Greg Inglis, 14, 1, 13, 0, 0.071, 0.13, 0.42, 0.15, 0.26, 2, 0.84, 0, 0, 95, 46, 109, 4.84, 11.47, -6.63, 0.73, 0.54, 0.23, 1.77, 3.47, 5.68, 1.39, 2.02 
Steve Irwin, 7, 4, 3, 0, 0.571, 0.36, 0.35, 0.24, 0.40, 6, 1.35, 0, 0, 52, 36, 42, 6.92, 8.08, -1.15, 0.94, 0.45, 0.33, 1.33, 3.65, 5.00, 1.89, 1.62 
Jan Iseli, 33, 11, 22, 0, 0.333, 0.29, 0.35, 0.18, 0.39, 9, 1.00, 0.0, 0, 229, 150, 203, 6.55, 8.86, -2.31, 0.95, 0.53, 0.34, 1.27, 3.84, 5.15, 1.70, 1.72 
Rene Iseli, 19, 3, 16, 0, 0.158, 0.15, 0.40, 0.19, 0.31, 5, 0.79, 0, 0, 140, 69, 142, 4.93, 10.14, -5.21, 0.73, 0.58, 0.21, 1.54, 3.79, 5.43, 1.30, 1.87 
Masaki Ishikawa, 9, 5, 4, 0, 0.556, 0.25, 0.23, 0.27, 0.48, 7, 1.39, 0, 0, 72, 49, 43, 6.81, 5.97, 0.83, 0.87, 0.23, 0.45, 1.03, 4.44, 4.17, 1.53, 1.43 
Juon Ishimura, 14, 8, 6, 0, 0.571, 0.37, 0.24, 0.28, 0.58, 9, 1.34, 0, 0, 112, 100, 67, 8.93, 5.98, 2.95, 1.26, 0.26, 0.50, 0.96, 4.46, 4.20, 2.00, 1.43 
Ewan Jackson, 8, 3, 5, 0, 0.375, 0.29, 0.30, 0.17, 0.55, 6, 1.16, 0.0, 0, 69, 42, 59, 6.09, 8.55, -2.46, 0.90, 0.53, 0.21, 1.31, 3.91, 4.93, 1.56, 1.74 
Brad Jacobs, 69, 51, 18, 0, 0.739, 0.54, 0.13, 0.21, 0.64, 41, 1.74, 1.0, 0, 534, 442, 287, 8.28, 5.37, 2.90, 1.40, 0.16, 0.30, 0.88, 4.49, 3.76, 1.84, 1.43 
Jason Jacobson, 45, 32, 13, 0, 0.711, 0.44, 0.21, 0.34, 0.58, 16, 0.70, 0, 0.0, 313, 275, 194, 8.79, 6.20, 2.59, 1.19, 0.27, 0.58, 0.96, 5.14, 4.15, 1.71, 1.49 
Ryan Jacques, 48, 25, 23, 0, 0.521, 0.29, 0.33, 0.28, 0.57, 22, 1.26, 1.0, 0.0, 366, 232, 250, 6.34, 6.83, -0.49, 0.88, 0.48, 0.36, 0.91, 4.26, 4.48, 1.49, 1.52 
Dean Joanisse, 16, 8, 8, 0, 0.500, 0.40, 0.28, 0.37, 0.34, 7, 1.01, 0, 0, 109, 103, 78, 9.45, 7.16, 2.29, 1.14, 0.37, 0.73, 1.10, 4.86, 4.13, 1.94, 1.73 
Jordon Johnson, 7, 5, 2, 0, 0.714, 0.46, 0.29, 0.38, 0.62, 4, 1.30, 0, 0, 54, 59, 26, 10.93, 4.81, 6.11, 1.39, 0.29, 0.77, 0.69, 4.81, 3.89, 2.27, 1.24 
Rob Johnson, 17, 7, 10, 0, 0.412, 0.23, 0.35, 0.28, 0.46, 4, 0.92, 0, 0, 131, 83, 101, 6.34, 7.71, -1.37, 0.89, 0.52, 0.37, 1.03, 4.35, 4.73, 1.46, 1.63 
Dylan Johnston, 5, 3, 2, 0, 0.600, 0.40, 0.27, 0.45, 0.45, 0, 0.00, 0, 0, 35, 33, 23, 9.43, 6.57, 2.86, 1.13, 0.40, 0.80, 0.85, 5.71, 4.29, 1.65, 1.53 
Denis Jolin, 4, 2, 2, 0, 0.500, 0.33, 0.07, 0.20, 0.55, 2, 1.03, 0, 0, 29, 20, 19, 6.90, 6.55, 0.34, 1.14, 0.07, 0.27, 1.20, 4.83, 4.14, 1.43, 1.58 
Scott Jones, 16, 9, 7, 0, 0.563, 0.31, 0.25, 0.28, 0.63, 11, 1.15, 0, 0, 130, 92, 82, 7.08, 6.31, 0.77, 0.99, 0.30, 0.39, 1.00, 4.46, 4.38, 1.59, 1.44 
Shawn Joyce, 12, 3, 9, 0, 0.250, 0.29, 0.37, 0.13, 0.24, 2, 0.96, 0, 0, 83, 46, 90, 5.54, 10.84, -5.30, 0.93, 0.58, 0.15, 1.63, 3.61, 5.42, 1.53, 2.00 
