Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Mikkel Krause, 31, 22, 9, 0, 0.710, 0.37, 0.26, 0.32, 0.49, 14, 1.06, 0, 1.0, 235, 195, 158, 8.30, 6.72, 1.57, 1.13, 0.33, 0.51, 1.04, 4.72, 4.21, 1.76, 1.60 
J.P. Lachance, 10, 7, 3, 0, 0.700, 0.46, 0.23, 0.43, 0.38, 2, 0.54, 0, 0, 56, 56, 44, 10.00, 7.86, 2.14, 1.27, 0.42, 0.77, 1.10, 5.54, 3.93, 1.81, 2.00 
Mario Lafreniere, 4, 1, 3, 0, 0.250, 0.15, 0.40, 0.29, 0.50, 2, 1.25, 0, 0, 32, 18, 23, 5.63, 7.19, -1.56, 0.67, 0.47, 0.47, 0.94, 3.75, 5.00, 1.50, 1.44 
Jacob Lamb, 18, 10, 8, 0, 0.556, 0.29, 0.31, 0.36, 0.69, 7, 0.83, 0, 0, 121, 84, 82, 6.94, 6.78, 0.17, 0.92, 0.45, 0.46, 0.92, 4.71, 4.46, 1.47, 1.52 
Axel Landelius, 49, 27, 22, 0, 0.551, 0.34, 0.27, 0.30, 0.46, 25, 1.05, 0, 0, 343, 295, 245, 8.60, 7.14, 1.46, 1.09, 0.37, 0.60, 1.11, 4.55, 4.40, 1.89, 1.62 
Bernard Larouche, 4, 0, 4, 0, 0.000, 0.13, 0.29, 0.07, 0.50, 1, 0.65, 0, 0, 31, 17, 29, 5.48, 9.35, -3.87, 0.94, 0.35, 0.07, 1.64, 3.87, 5.48, 1.42, 1.71 
Frederic Lawton, 18, 8, 10, 0, 0.444, 0.27, 0.30, 0.19, 0.52, 3, 0.96, 0, 0.0, 135, 89, 105, 6.59, 7.78, -1.19, 1.12, 0.39, 0.22, 1.14, 4.15, 4.89, 1.59, 1.59 
Steve Laycock, 41, 24, 17, 0, 0.585, 0.43, 0.21, 0.30, 0.48, 13, 0.77, 0, 0, 311, 263, 214, 8.46, 6.88, 1.58, 1.29, 0.28, 0.44, 1.07, 4.95, 4.28, 1.71, 1.61 
Bob Leclair, 7, 1, 6, 0, 0.143, 0.27, 0.46, 0.27, 0.20, 0, 0.77, 0, 0, 52, 32, 50, 6.15, 9.62, -3.46, 0.96, 0.77, 0.27, 1.15, 4.04, 5.19, 1.52, 1.85 
Alexandre Leduc, 20, 10, 10, 0, 0.500, 0.32, 0.22, 0.33, 0.48, 7, 0.69, 0, 0, 159, 123, 110, 7.74, 6.92, 0.82, 1.09, 0.36, 0.47, 1.01, 5.09, 4.21, 1.52, 1.64 
JaeBeom Lee, 26, 9, 17, 0, 0.346, 0.35, 0.26, 0.25, 0.47, 19, 1.52, 0.0, 0, 191, 125, 142, 6.54, 7.43, -0.89, 0.94, 0.36, 0.33, 1.18, 4.08, 4.40, 1.60, 1.69 
Victor Lee, 3, 2, 1, 0, 0.667, 0.43, 0.25, 0.31, 0.50, 2, 1.03, 0, 0, 29, 24, 19, 8.28, 6.55, 1.72, 1.06, 0.38, 0.54, 1.00, 4.83, 4.14, 1.71, 1.58 
Jean-Yves Lemay, 7, 5, 2, 0, 0.714, 0.32, 0.09, 0.21, 0.70, 0, 0.40, 0, 0, 50, 41, 29, 8.20, 5.80, 2.40, 1.50, 0.09, 0.29, 0.96, 5.20, 4.40, 1.58, 1.32 
Benjamin Levy, 7, 1, 6, 0, 0.143, 0.22, 0.56, 0.23, 0.00, 2, 0.79, 0, 0, 38, 19, 66, 5.00, 17.37, -12.37, 0.60, 1.52, 0.31, 2.15, 3.16, 6.05, 1.58, 2.87 
Brian Lewis, 5, 4, 1, 0, 0.800, 0.46, 0.23, 0.50, 0.29, 0, 0.34, 0, 0, 29, 39, 18, 13.45, 6.21, 7.24, 1.54, 0.38, 1.19, 0.81, 6.21, 3.45, 2.17, 1.80 
Jacob Libbus, 52, 21, 31, 0, 0.404, 0.28, 0.28, 0.26, 0.47, 26, 1.21, 0, 0, 398, 269, 303, 6.76, 7.61, -0.85, 0.94, 0.43, 0.41, 1.09, 4.27, 4.52, 1.58, 1.68 
Alexander Lindstroem, 9, 2, 7, 0, 0.222, 0.21, 0.43, 0.31, 0.50, 2, 0.68, 0, 0, 59, 30, 61, 5.08, 10.34, -5.25, 0.70, 0.87, 0.31, 1.21, 4.07, 5.25, 1.25, 1.97 
Nathan Lohnes, 24, 12, 12, 0, 0.500, 0.38, 0.32, 0.18, 0.52, 12, 1.08, 0, 0, 176, 124, 136, 7.05, 7.73, -0.68, 1.02, 0.44, 0.32, 1.18, 3.86, 5.06, 1.82, 1.53 
Garion Long, 9, 4, 5, 0, 0.444, 0.30, 0.32, 0.44, 0.44, 1, 0.47, 0, 0.0, 64, 52, 53, 8.13, 8.28, -0.16, 1.00, 0.71, 0.67, 0.92, 5.31, 4.22, 1.53, 1.96 
Xiu Yue Ma, 9, 9, 0, 0, 1.000, 0.78, 0.00, 0.49, 0.76, 3, 1.16, 0, 0, 69, 93, 22, 13.48, 3.19, 10.29, 1.88, 0.00, 1.02, 0.51, 6.38, 2.46, 2.11, 1.29 
Brent MacDougall, 22, 10, 12, 0, 0.455, 0.25, 0.27, 0.30, 0.60, 18, 1.59, 0, 0, 151, 101, 107, 6.69, 7.09, -0.40, 0.81, 0.46, 0.50, 1.00, 4.11, 4.30, 1.63, 1.65 
Sandy MacEwan, 25, 10, 15, 0, 0.400, 0.29, 0.35, 0.29, 0.54, 15, 1.06, 0, 0, 180, 127, 143, 7.06, 7.94, -0.89, 0.88, 0.51, 0.48, 1.15, 4.11, 4.83, 1.72, 1.64 
Calan MacIsaac, 6, 3, 3, 0, 0.500, 0.29, 0.33, 0.29, 0.42, 4, 1.67, 0, 0, 42, 28, 31, 6.67, 7.38, -0.71, 0.90, 0.52, 0.43, 0.95, 3.81, 4.52, 1.75, 1.63 
Glen MacLeod, 7, 1, 6, 0, 0.143, 0.26, 0.32, 0.19, 0.53, 4, 1.05, 0, 0, 57, 32, 49, 5.61, 8.60, -2.98, 0.81, 0.48, 0.27, 1.31, 3.86, 5.09, 1.45, 1.69 
Takumi Maeda, 56, 38, 18, 0, 0.679, 0.45, 0.27, 0.37, 0.54, 25, 1.13, 1.0, 0.0, 400, 359, 254, 8.98, 6.35, 2.63, 1.27, 0.38, 0.54, 0.88, 4.88, 4.00, 1.84, 1.59 
David Maheux, 4, 2, 2, 0, 0.500, 0.00, 0.31, 0.38, 0.29, 1, 1.38, 0, 0, 29, 15, 18, 5.17, 6.21, -1.03, 0.62, 0.46, 0.44, 0.75, 4.83, 3.79, 1.07, 1.64 
Takuma Makanae, 3, 0, 3, 0, 0.000, 0.00, 0.22, 0.23, 0.38, 1, 1.36, 0, 0, 22, 9, 17, 4.09, 7.73, -3.64, 0.67, 0.22, 0.23, 1.15, 4.09, 4.55, 1.00, 1.70 
Denis Malette, 16, 4, 12, 0, 0.250, 0.26, 0.39, 0.21, 0.55, 2, 1.27, 0, 0, 102, 62, 90, 6.08, 8.82, -2.75, 0.94, 0.80, 0.30, 0.96, 3.82, 4.90, 1.59, 1.80 
Scott Manners, 11, 7, 4, 0, 0.636, 0.33, 0.19, 0.28, 0.54, 4, 0.79, 0.0, 0, 76, 62, 53, 8.16, 6.97, 1.18, 1.14, 0.30, 0.51, 1.08, 4.87, 4.34, 1.68, 1.61 
Elliott Mansell, 9, 4, 5, 0, 0.444, 0.21, 0.30, 0.27, 0.52, 4, 0.79, 0, 0, 63, 44, 51, 6.98, 8.10, -1.11, 0.88, 0.48, 0.50, 1.17, 4.29, 4.92, 1.63, 1.65 
Matthew Manuel, 51, 30, 21, 0, 0.588, 0.43, 0.19, 0.29, 0.56, 28, 1.17, 0, 0.0, 403, 299, 254, 7.42, 6.30, 1.12, 1.14, 0.23, 0.38, 1.00, 4.69, 4.14, 1.58, 1.52 
Kelly Marnoch, 18, 8, 10, 0, 0.444, 0.38, 0.27, 0.33, 0.47, 5, 1.27, 0, 0, 118, 95, 79, 8.05, 6.69, 1.36, 1.13, 0.37, 0.55, 0.91, 4.66, 4.07, 1.73, 1.65 
Denis Martel, 4, 0, 4, 0, 0.000, 0.00, 0.67, 0.13, 0.14, 0, 0.00, 0, 0, 17, 4, 41, 2.35, 24.12, -21.76, 0.33, 1.78, 0.13, 3.13, 2.35, 7.65, 1.00, 3.15 
Yannick Martel, 44, 33, 11, 0, 0.750, 0.47, 0.25, 0.34, 0.59, 10, 0.66, 0, 0, 302, 296, 193, 9.80, 6.39, 3.41, 1.37, 0.33, 0.63, 0.91, 5.03, 4.30, 1.95, 1.48 
Amar Masalmeh, 7, 1, 6, 0, 0.143, 0.18, 0.43, 0.36, 0.31, 0, 0.36, 0, 0, 56, 43, 67, 7.68, 11.96, -4.29, 1.14, 0.93, 0.39, 1.46, 4.64, 5.00, 1.65, 2.39 
Guy Mathieu, 3, 1, 2, 0, 0.333, 0.33, 0.00, 0.07, 0.36, 0, 1.25, 0, 0, 24, 16, 21, 6.67, 8.75, -2.08, 1.67, 0.00, 0.07, 1.40, 4.17, 4.58, 1.60, 1.91 
Lukas Matt, 8, 0, 8, 0, 0.000, 0.16, 0.53, 0.08, 0.26, 0, 0.16, 0, 0, 64, 28, 96, 4.38, 15.00, -10.63, 0.68, 1.24, 0.08, 1.88, 3.13, 6.72, 1.40, 2.23 
Claes Mattsson, 9, 4, 5, 0, 0.444, 0.41, 0.22, 0.17, 0.43, 0, 0.54, 0, 0, 56, 48, 53, 8.57, 9.46, -0.89, 1.56, 0.30, 0.21, 1.55, 4.64, 4.82, 1.85, 1.96 
Merv McBride, 5, 2, 3, 0, 0.400, 0.47, 0.25, 0.38, 0.40, 1, 0.31, 0, 0, 32, 33, 25, 10.31, 7.81, 2.50, 1.25, 0.38, 0.81, 1.19, 5.31, 4.38, 1.94, 1.79 
Jordon McDonald, 65, 49, 16, 0, 0.754, 0.41, 0.18, 0.35, 0.59, 22, 1.33, 1.0, 1.0, 422, 374, 221, 8.86, 5.24, 3.63, 1.25, 0.23, 0.58, 0.77, 5.12, 3.55, 1.73, 1.47 
Mike McEwen, 85, 58, 27, 0, 0.682, 0.43, 0.21, 0.31, 0.59, 42, 1.11, 0, 0.0, 641, 520, 370, 8.11, 5.77, 2.34, 1.19, 0.26, 0.43, 0.89, 4.82, 4.07, 1.68, 1.42 
Thomas McGillivray, 26, 13, 13, 0, 0.500, 0.35, 0.29, 0.32, 0.52, 6, 0.75, 0, 0, 147, 115, 106, 7.82, 7.21, 0.61, 1.00, 0.40, 0.57, 1.03, 4.69, 4.56, 1.67, 1.58 
Carson McMullin, 3, 0, 3, 0, 0.000, 0.20, 0.30, 0.17, 0.10, 0, 0.00, 0, 0, 22, 13, 23, 5.91, 10.45, -4.55, 1.10, 0.30, 0.17, 1.67, 4.09, 5.91, 1.44, 1.77 
Jordan McNamara, 43, 27, 16, 0, 0.628, 0.39, 0.26, 0.29, 0.48, 13, 0.92, 1.0, 1.0, 292, 248, 206, 8.49, 7.05, 1.44, 1.21, 0.37, 0.50, 1.03, 4.73, 4.35, 1.80, 1.62 
Ryan McNeil Lamswood, 16, 9, 7, 0, 0.563, 0.35, 0.24, 0.30, 0.48, 8, 0.88, 0, 0, 137, 95, 87, 6.93, 6.35, 0.58, 0.97, 0.25, 0.42, 1.01, 4.74, 4.38, 1.46, 1.45 
Terry Meek, 10, 6, 4, 0, 0.600, 0.31, 0.43, 0.42, 0.31, 8, 1.33, 0, 0, 75, 54, 56, 7.20, 7.47, -0.27, 0.80, 0.57, 0.61, 1.00, 4.00, 4.67, 1.80, 1.60 
Jay Merchant, 20, 12, 8, 0, 0.600, 0.42, 0.17, 0.25, 0.57, 1, 0.42, 0, 0, 119, 119, 80, 10.00, 6.72, 3.28, 1.48, 0.26, 0.54, 1.07, 5.21, 4.37, 1.92, 1.54 
Eddy Mercier, 15, 7, 8, 0, 0.467, 0.37, 0.36, 0.18, 0.49, 2, 1.14, 0, 0, 123, 84, 96, 6.83, 7.80, -0.98, 1.11, 0.49, 0.26, 1.06, 3.90, 4.96, 1.75, 1.57 
Stephane Michaud, 12, 4, 8, 0, 0.333, 0.26, 0.38, 0.32, 0.38, 4, 0.63, 0, 0, 79, 50, 80, 6.33, 10.13, -3.80, 0.79, 0.76, 0.46, 1.30, 4.30, 5.06, 1.47, 2.00 
Brad Micholson, 6, 0, 6, 0, 0.000, 0.00, 0.64, 0.00, 0.42, 1, 0.53, 0, 0, 38, 8, 51, 2.11, 13.42, -11.32, 0.32, 1.16, 0.00, 1.69, 2.11, 7.37, 1.00, 1.82 
Ben Mikkelsen, 22, 11, 11, 0, 0.500, 0.29, 0.29, 0.31, 0.48, 7, 1.80, 0.0, 0, 161, 111, 101, 6.89, 6.27, 0.62, 1.02, 0.35, 0.47, 0.81, 4.29, 3.91, 1.61, 1.60 
Hugh Millikin, 6, 3, 3, 0, 0.500, 0.33, 0.37, 0.48, 0.33, 1, 0.24, 0, 0, 42, 40, 39, 9.52, 9.29, 0.24, 1.26, 0.68, 0.70, 1.13, 5.24, 4.52, 1.82, 2.05 
Brad Minogue, 10, 4, 6, 0, 0.400, 0.33, 0.22, 0.27, 0.47, 2, 0.79, 0, 0, 89, 70, 66, 7.87, 7.42, 0.45, 1.20, 0.32, 0.44, 1.10, 4.83, 4.38, 1.63, 1.69 
Anders Mjoen, 4, 1, 3, 0, 0.250, 0.22, 0.18, 0.33, 0.44, 2, 1.15, 0, 0, 26, 18, 20, 6.92, 7.69, -0.77, 0.82, 0.27, 0.60, 1.13, 4.62, 4.23, 1.50, 1.82 
Kyle Mogavero, 6, 1, 5, 0, 0.167, 0.32, 0.27, 0.11, 0.36, 3, 1.25, 0, 0, 40, 21, 41, 5.25, 10.25, -5.00, 0.86, 0.50, 0.11, 1.67, 3.75, 5.00, 1.40, 2.05 
Jonah Mondloch, 6, 3, 3, 0, 0.500, 0.29, 0.43, 0.25, 0.25, 0, 0.00, 0, 0, 37, 28, 36, 7.57, 9.73, -2.16, 1.00, 0.62, 0.44, 1.44, 4.32, 5.68, 1.75, 1.71 
Jason Montgomery, 28, 20, 8, 0, 0.714, 0.44, 0.16, 0.27, 0.57, 17, 1.24, 0, 0, 210, 178, 126, 8.48, 6.00, 2.48, 1.32, 0.19, 0.39, 1.00, 4.71, 4.05, 1.80, 1.48 
Sam Mooibroek, 77, 49, 28, 0, 0.636, 0.46, 0.21, 0.30, 0.57, 16, 0.81, 1.0, 0.0, 520, 474, 337, 9.12, 6.48, 2.63, 1.41, 0.29, 0.47, 0.96, 4.96, 4.23, 1.84, 1.53 
Hyeon Moon, 8, 2, 6, 0, 0.250, 0.24, 0.44, 0.18, 0.30, 1, 0.65, 0, 0, 62, 35, 72, 5.65, 11.61, -5.97, 0.88, 0.79, 0.18, 1.61, 3.71, 5.65, 1.52, 2.06 
Alain Moreau, 6, 2, 4, 0, 0.333, 0.20, 0.41, 0.42, 0.67, 2, 1.11, 0, 0, 36, 28, 31, 7.78, 8.61, -0.83, 0.94, 1.00, 0.63, 0.74, 4.44, 4.44, 1.75, 1.94 
Yusuke Morozumi, 90, 55, 35, 0, 0.611, 0.42, 0.23, 0.30, 0.50, 28, 0.90, 0.75, 0.5, 622, 532, 433, 8.55, 6.96, 1.59, 1.25, 0.35, 0.47, 1.03, 4.86, 4.24, 1.76, 1.64 
John Morris, 9, 5, 4, 0, 0.556, 0.45, 0.23, 0.28, 0.60, 0, 0.56, 0, 0, 54, 45, 40, 8.33, 7.41, 0.93, 1.32, 0.41, 0.50, 0.97, 4.81, 4.63, 1.73, 1.60 
Nick Mosher, 12, 9, 3, 0, 0.750, 0.26, 0.33, 0.44, 0.57, 2, 0.49, 0, 0, 81, 72, 54, 8.89, 6.67, 2.22, 1.05, 0.45, 0.73, 0.88, 5.31, 4.20, 1.67, 1.59 
Bruce Mouat, 87, 67, 20, 0, 0.770, 0.47, 0.15, 0.26, 0.62, 48, 1.34, 1.0, 0.0, 647, 545, 364, 8.42, 5.63, 2.80, 1.29, 0.18, 0.40, 0.94, 4.78, 3.88, 1.76, 1.45 
Kibo Mulima, 32, 19, 13, 0, 0.594, 0.42, 0.29, 0.37, 0.54, 15, 1.27, 0, 0, 237, 202, 152, 8.52, 6.41, 2.11, 1.15, 0.44, 0.57, 0.84, 4.73, 4.01, 1.80, 1.60 
Steven Munroe, 5, 3, 2, 0, 0.600, 0.27, 0.38, 0.33, 0.38, 1, 0.97, 0, 0, 31, 27, 23, 8.71, 7.42, 1.29, 0.88, 0.44, 0.87, 1.07, 4.52, 4.52, 1.93, 1.64 
Richard Muntain, 7, 2, 5, 0, 0.286, 0.32, 0.42, 0.11, 0.47, 1, 0.67, 0, 0, 45, 28, 39, 6.22, 8.67, -2.44, 0.88, 0.62, 0.26, 1.21, 3.56, 5.78, 1.75, 1.50 
Taia Nakahara, 17, 8, 9, 0, 0.471, 0.36, 0.40, 0.33, 0.56, 4, 0.67, 0, 0.0, 120, 98, 88, 8.17, 7.33, 0.83, 1.08, 0.50, 0.55, 0.97, 4.33, 5.00, 1.88, 1.47 
Darcy Nevill, 13, 7, 6, 0, 0.538, 0.23, 0.57, 0.53, 0.60, 0, 0.00, 0, 0, 87, 90, 76, 10.34, 8.74, 1.61, 0.86, 1.00, 1.21, 0.74, 4.83, 5.17, 2.14, 1.69 
Jamie Newson, 11, 6, 5, 0, 0.545, 0.28, 0.32, 0.41, 0.30, 4, 0.80, 0, 0, 88, 68, 66, 7.73, 7.50, 0.23, 0.95, 0.39, 0.59, 1.11, 5.00, 4.20, 1.55, 1.78 
Eduard Nikolov, 23, 8, 15, 0, 0.348, 0.27, 0.37, 0.32, 0.42, 2, 0.54, 0, 0, 167, 127, 147, 7.60, 8.80, -1.20, 0.93, 0.66, 0.60, 1.10, 4.61, 4.85, 1.65, 1.81 
Rob Nobert, 26, 8, 18, 0, 0.308, 0.17, 0.35, 0.22, 0.50, 13, 1.18, 1.0, 1.0, 186, 99, 153, 5.32, 8.23, -2.90, 0.69, 0.45, 0.36, 1.22, 3.76, 5.05, 1.41, 1.63 
Kotaro Noguchi, 21, 10, 11, 0, 0.476, 0.43, 0.22, 0.25, 0.43, 5, 0.65, 0, 0, 153, 124, 130, 8.10, 8.50, -0.39, 1.32, 0.34, 0.33, 1.33, 4.77, 4.58, 1.70, 1.86 
Johan Nygren, 8, 5, 3, 0, 0.625, 0.35, 0.39, 0.36, 0.71, 0, 0.17, 0, 0, 59, 48, 41, 8.14, 6.95, 1.19, 1.00, 0.58, 0.61, 0.82, 4.92, 4.92, 1.66, 1.41 
Fredrik Nyman, 47, 29, 18, 0, 0.617, 0.47, 0.27, 0.31, 0.58, 11, 0.81, 0.0, 0, 320, 291, 211, 9.09, 6.59, 2.50, 1.32, 0.40, 0.51, 0.91, 4.84, 4.34, 1.88, 1.52 
Yuuki Ohno, 3, 1, 2, 0, 0.333, 0.30, 0.30, 0.22, 0.57, 0, 0.00, 0, 0, 19, 13, 17, 6.84, 8.95, -2.11, 1.00, 0.50, 0.33, 1.33, 4.74, 5.26, 1.44, 1.70 
Grant Olsen, 7, 4, 3, 0, 0.571, 0.50, 0.22, 0.38, 0.43, 3, 0.85, 0, 0, 47, 45, 29, 9.57, 6.17, 3.40, 1.17, 0.22, 0.75, 1.00, 5.11, 4.04, 1.88, 1.53 
Camil Palin, 4, 2, 2, 0, 0.500, 0.33, 0.23, 0.27, 0.64, 1, 0.36, 0, 0, 28, 18, 21, 6.43, 7.50, -1.07, 1.00, 0.31, 0.33, 1.13, 4.64, 5.00, 1.38, 1.50 
Matt Panoussi, 7, 5, 2, 0, 0.714, 0.48, 0.19, 0.43, 0.50, 0, 0.20, 0, 0, 51, 57, 32, 11.18, 6.27, 4.90, 1.62, 0.19, 0.77, 0.93, 5.88, 3.92, 1.90, 1.60 
Mathieu Paquet, 17, 9, 8, 0, 0.529, 0.36, 0.25, 0.37, 0.45, 4, 0.69, 0, 0, 131, 107, 100, 8.17, 7.63, 0.53, 1.20, 0.47, 0.49, 1.01, 5.11, 4.20, 1.60, 1.82 
Ryan Parent, 53, 26, 27, 0, 0.491, 0.33, 0.32, 0.25, 0.45, 20, 1.02, 0, 0, 382, 270, 300, 7.07, 7.85, -0.79, 1.01, 0.44, 0.38, 1.15, 4.21, 4.76, 1.68, 1.65 
Jongduk Park, 71, 41, 30, 0, 0.577, 0.41, 0.20, 0.23, 0.49, 36, 1.44, 0, 0, 540, 402, 374, 7.44, 6.93, 0.52, 1.19, 0.28, 0.34, 1.07, 4.35, 4.20, 1.71, 1.65 
Raphael Patry, 4, 0, 4, 0, 0.000, 0.12, 0.53, 0.10, 0.88, 0, 0.37, 0, 0, 27, 15, 26, 5.56, 9.63, -4.07, 0.82, 1.00, 0.10, 0.90, 3.33, 6.30, 1.67, 1.53 
Tomas Paul, 14, 3, 11, 0, 0.214, 0.13, 0.36, 0.23, 0.41, 5, 0.93, 0, 0, 97, 46, 92, 4.74, 9.48, -4.74, 0.68, 0.64, 0.26, 1.28, 3.92, 5.15, 1.21, 1.84 
Ken Peddigrew, 6, 3, 3, 0, 0.500, 0.46, 0.00, 0.00, 0.50, 0, 0.00, 0, 0, 48, 35, 36, 7.29, 7.50, -0.21, 1.46, 0.00, 0.00, 1.50, 5.00, 5.00, 1.46, 1.50 
Simon Perry, 5, 2, 3, 0, 0.400, 0.40, 0.00, 0.00, 0.40, 0, 0.00, 0, 0, 40, 28, 32, 7.00, 8.00, -1.00, 1.40, 0.00, 0.00, 1.60, 5.00, 5.00, 1.40, 1.60 
Ronan Peterson, 4, 1, 3, 0, 0.250, 0.09, 0.38, 0.36, 0.25, 2, 1.11, 0, 0, 27, 13, 21, 4.81, 7.78, -2.96, 0.62, 0.46, 0.36, 1.07, 4.07, 4.81, 1.18, 1.62 
Tyler Pfeiffer, 33, 10, 23, 0, 0.303, 0.30, 0.35, 0.24, 0.43, 13, 0.82, 1.0, 1.0, 232, 152, 193, 6.55, 8.32, -1.77, 0.90, 0.54, 0.32, 1.22, 4.18, 5.00, 1.57, 1.66 
Marc Pfister, 15, 12, 3, 0, 0.800, 0.51, 0.26, 0.38, 0.75, 4, 0.52, 0, 0, 116, 135, 65, 11.64, 5.60, 6.03, 1.52, 0.41, 0.76, 0.73, 5.34, 4.14, 2.18, 1.35 
Jean-Christophe Pichon, 4, 0, 4, 0, 0.000, 0.29, 0.57, 0.20, 0.50, 0, 0.83, 0, 0, 24, 12, 22, 5.00, 9.17, -4.17, 0.71, 0.86, 0.20, 1.00, 3.33, 5.83, 1.50, 1.57 
Brent Pierce, 38, 26, 12, 0, 0.684, 0.43, 0.17, 0.31, 0.51, 17, 1.14, 0, 0, 289, 246, 182, 8.51, 6.30, 2.21, 1.24, 0.22, 0.49, 1.01, 5.02, 3.84, 1.70, 1.64 
James Pougher, 7, 3, 4, 0, 0.429, 0.38, 0.21, 0.29, 0.43, 2, 0.81, 0, 0, 62, 49, 55, 7.90, 8.87, -0.97, 1.21, 0.46, 0.44, 1.24, 4.84, 4.35, 1.63, 2.04 
Peter Prevost, 13, 6, 7, 0, 0.462, 0.28, 0.27, 0.33, 0.50, 5, 1.06, 0, 0, 94, 73, 73, 7.77, 7.77, 0.00, 0.96, 0.49, 0.61, 1.04, 4.68, 4.26, 1.66, 1.83 
Owen Purcell, 66, 39, 27, 0, 0.591, 0.43, 0.22, 0.33, 0.40, 26, 0.90, 1.0, 0, 479, 405, 339, 8.46, 7.08, 1.38, 1.23, 0.29, 0.49, 1.10, 4.93, 4.18, 1.72, 1.70 
Brendan Rajala, 10, 4, 6, 0, 0.400, 0.30, 0.28, 0.16, 0.67, 6, 1.36, 0, 0, 81, 44, 55, 5.43, 6.79, -1.36, 0.88, 0.35, 0.16, 1.05, 3.83, 4.81, 1.42, 1.41 
Howard Rajala, 8, 5, 3, 0, 0.625, 0.52, 0.24, 0.31, 0.33, 2, 0.36, 0, 0, 55, 53, 44, 9.64, 8.00, 1.64, 1.41, 0.38, 0.46, 1.27, 5.09, 4.55, 1.89, 1.76 
P.N. Raju, 21, 6, 15, 0, 0.286, 0.28, 0.34, 0.25, 0.30, 9, 0.89, 0, 0, 158, 106, 164, 6.71, 10.38, -3.67, 0.89, 0.65, 0.41, 1.49, 4.11, 5.00, 1.63, 2.08 
Magnus Ramsfjell, 63, 39, 24, 0, 0.619, 0.38, 0.19, 0.28, 0.50, 24, 1.31, 0, 0.0, 451, 341, 292, 7.56, 6.47, 1.09, 1.14, 0.24, 0.41, 1.01, 4.79, 3.90, 1.58, 1.66 
Fraser Reid, 21, 8, 13, 0, 0.381, 0.25, 0.31, 0.31, 0.44, 10, 1.33, 0, 0, 135, 81, 102, 6.00, 7.56, -1.56, 0.85, 0.48, 0.35, 1.03, 4.22, 4.44, 1.42, 1.70 
Rob Retchless, 29, 20, 9, 0, 0.690, 0.42, 0.19, 0.37, 0.61, 11, 0.77, 0, 0, 222, 200, 136, 9.01, 6.13, 2.88, 1.26, 0.23, 0.59, 0.94, 5.23, 4.01, 1.72, 1.53 
Joel Retornaz, 76, 63, 13, 0, 0.829, 0.56, 0.09, 0.24, 0.59, 51, 1.69, 0, 1.0, 551, 487, 281, 8.84, 5.10, 3.74, 1.38, 0.12, 0.40, 0.90, 4.81, 3.50, 1.84, 1.46 
Joey Rettinger, 5, 2, 3, 0, 0.400, 0.37, 0.42, 0.25, 0.36, 0, 0.29, 0, 0, 35, 28, 33, 8.00, 9.43, -1.43, 1.16, 0.58, 0.38, 1.38, 4.29, 5.43, 1.87, 1.74 
Justin Reynolds, 10, 6, 4, 0, 0.600, 0.52, 0.09, 0.25, 0.69, 6, 1.84, 0, 0, 87, 65, 49, 7.47, 5.63, 1.84, 1.37, 0.11, 0.33, 0.87, 4.48, 3.68, 1.67, 1.53 
Chris Ribau, 9, 1, 8, 0, 0.111, 0.23, 0.39, 0.30, 0.20, 1, 0.53, 0, 0, 76, 46, 88, 6.05, 11.58, -5.53, 0.81, 0.78, 0.43, 1.50, 4.34, 5.13, 1.39, 2.26 
Fabio Ribotta, 45, 26, 19, 0, 0.578, 0.38, 0.26, 0.34, 0.48, 13, 1.21, 0, 0, 315, 255, 204, 8.10, 6.48, 1.62, 1.11, 0.33, 0.58, 0.90, 4.73, 4.06, 1.71, 1.59 
Jeff Richard, 41, 24, 17, 0, 0.585, 0.47, 0.19, 0.27, 0.51, 14, 0.99, 0.0, 0, 293, 253, 203, 8.63, 6.93, 1.71, 1.38, 0.28, 0.40, 1.06, 4.78, 4.23, 1.81, 1.64 
Martin Rios, 6, 2, 4, 0, 0.333, 0.24, 0.38, 0.19, 0.60, 0, 0.48, 0, 0, 42, 25, 37, 5.95, 8.81, -2.86, 1.00, 0.67, 0.19, 1.10, 4.05, 5.48, 1.47, 1.61 
Trevor Ritchie, 11, 2, 9, 0, 0.182, 0.19, 0.41, 0.21, 0.28, 3, 1.04, 0, 0, 77, 43, 92, 5.58, 11.95, -6.36, 0.82, 0.87, 0.29, 1.53, 3.64, 5.32, 1.54, 2.24 
Francois Roberge, 12, 9, 3, 0, 0.750, 0.32, 0.16, 0.36, 0.56, 1, 0.36, 0, 0, 83, 82, 49, 9.88, 5.90, 3.98, 1.39, 0.16, 0.64, 0.96, 5.66, 3.98, 1.74, 1.48 
