Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Peter De Boer, 42, 21, 21, 0, 0.500, 0.34, 0.26, 0.17, 0.61, 24, 0.98, 1.0, 0.0, 378, 263, 265, 6.96, 7.01, -0.05, 1.06, 0.36, 0.23, 1.13, 4.23, 4.79, 1.64, 1.46 
Chris De Cloet, 9, 4, 5, 0, 0.444, 0.13, 0.24, 0.24, 0.56, 5, 1.11, 0, 1.0, 54, 27, 37, 5.00, 6.85, -1.85, 0.69, 0.31, 0.28, 1.12, 4.26, 4.63, 1.17, 1.48 
Peter De Cruz, 78, 46, 32, 0, 0.590, 0.38, 0.16, 0.22, 0.52, 72, 1.86, 0.8, 0.25, 644, 439, 383, 6.82, 5.95, 0.87, 1.04, 0.22, 0.29, 1.00, 4.30, 3.84, 1.58, 1.55 
Cameron de Jong, 10, 5, 5, 0, 0.500, 0.26, 0.33, 0.24, 0.74, 5, 1.11, 0, 0, 90, 60, 64, 6.67, 7.11, -0.44, 0.90, 0.56, 0.40, 0.88, 4.11, 4.78, 1.62, 1.49 
Scott DeCap, 5, 2, 3, 0, 0.400, 0.21, 0.32, 0.32, 0.50, 6, 1.59, 0, 0.0, 44, 23, 31, 5.23, 7.05, -1.82, 0.64, 0.44, 0.37, 1.05, 3.86, 4.55, 1.35, 1.55 
Robert Desjardins, 37, 12, 25, 0, 0.324, 0.25, 0.34, 0.21, 0.51, 14, 0.90, 0.0, 1.0, 267, 164, 220, 6.14, 8.24, -2.10, 0.85, 0.50, 0.31, 1.23, 4.08, 5.02, 1.50, 1.64 
Grant Dezura, 33, 21, 12, 0, 0.636, 0.45, 0.15, 0.29, 0.53, 14, 1.22, 0, 1.0, 245, 204, 148, 8.33, 6.04, 2.29, 1.27, 0.17, 0.47, 0.97, 4.90, 3.88, 1.70, 1.56 
Jonathan Doan, 3, 0, 3, 0, 0.000, 0.00, 0.60, 0.50, 0.50, 0, 0.00, 0, 0, 9, 4, 8, 4.44, 8.89, -4.44, 0.40, 1.00, 0.50, 0.75, 4.44, 5.56, 1.00, 1.60 
Paul Dobson, 7, 3, 4, 0, 0.429, 0.43, 0.17, 0.32, 0.45, 0, 0.98, 0.0, 0, 61, 50, 40, 8.20, 6.56, 1.64, 1.43, 0.26, 0.45, 0.89, 5.08, 3.93, 1.61, 1.67 
Kyle Doering, 10, 4, 6, 0, 0.400, 0.16, 0.34, 0.16, 0.61, 1, 0.58, 0, 0, 69, 41, 54, 5.94, 7.83, -1.88, 0.92, 0.45, 0.19, 1.19, 4.20, 5.22, 1.41, 1.50 
Gary Downs, 0, 1, -1, 0, ---, -0.40, 2.50, 0.25, 1.00, 1, 5.00, 0, 0, 4, 12, -18, 30.00, -45.00, 75.00, -2.00, 5.25, 0.50, 0.38, 17.50, -12.50, 1.71, 3.60 
Korey Dropkin, 36, 18, 18, 0, 0.500, 0.32, 0.36, 0.30, 0.53, 20, 1.34, 0, 0, 253, 171, 193, 6.76, 7.63, -0.87, 0.86, 0.58, 0.46, 0.98, 4.11, 4.55, 1.64, 1.68 
Stephen Dropkin, 14, 3, 11, 0, 0.214, 0.27, 0.40, 0.26, 0.59, 8, 0.84, 0, 0, 107, 63, 89, 5.89, 8.32, -2.43, 0.75, 0.53, 0.38, 1.21, 3.74, 5.42, 1.58, 1.53 
Andrey Drozdov, 63, 24, 39, 0, 0.381, 0.30, 0.23, 0.21, 0.45, 37, 1.33, 1.0, 0.4, 519, 319, 384, 6.15, 7.40, -1.25, 0.95, 0.30, 0.28, 1.19, 4.24, 4.43, 1.45, 1.67 
Daniel Dudt, 9, 5, 4, 0, 0.556, 0.26, 0.23, 0.33, 0.54, 6, 1.33, 0, 0, 83, 55, 52, 6.63, 6.27, 0.36, 0.93, 0.35, 0.42, 0.88, 4.70, 3.98, 1.41, 1.58 
Thomas Dufour, 20, 8, 12, 0, 0.400, 0.36, 0.28, 0.18, 0.51, 11, 1.56, 0, 0, 154, 99, 114, 6.43, 7.40, -0.97, 1.01, 0.41, 0.26, 1.08, 3.83, 4.61, 1.68, 1.61 
Scott Dunnam, 16, 8, 8, 0, 0.500, 0.36, 0.31, 0.27, 0.58, 13, 1.29, 0, 0, 132, 94, 92, 7.12, 6.97, 0.15, 0.92, 0.44, 0.47, 1.00, 4.02, 4.70, 1.77, 1.48 
Simon Dupuis, 3, 0, 3, 0, 0.000, 0.17, 0.62, 0.20, 0.67, 1, 1.30, 0.0, 0, 23, 10, 19, 4.35, 8.26, -3.91, 0.62, 0.69, 0.20, 1.00, 2.61, 6.09, 1.67, 1.36 
Randy Dutiaume, 3, 1, 2, 0, 0.333, 0.18, 0.36, 0.13, 0.71, 0, 0.00, 0, 0, 19, 12, 18, 6.32, 9.47, -3.16, 0.82, 0.73, 0.38, 1.25, 4.21, 5.79, 1.50, 1.64 
Alexander Dyer, 8, 2, 6, 0, 0.250, 0.22, 0.22, 0.17, 0.33, 4, 1.18, 0, 0, 51, 33, 49, 6.47, 9.61, -3.14, 0.81, 0.41, 0.46, 1.58, 4.12, 4.71, 1.57, 2.04 
Dustin Eckstrand, 21, 12, 9, 0, 0.571, 0.33, 0.20, 0.23, 0.52, 8, 1.16, 0, 0, 164, 119, 108, 7.26, 6.59, 0.67, 1.15, 0.28, 0.32, 1.02, 4.57, 4.27, 1.59, 1.54 
Niklas Edin, 91, 51, 40, 0, 0.560, 0.38, 0.21, 0.21, 0.60, 38, 1.36, 1.0, 0.2, 683, 472, 433, 6.91, 6.34, 0.57, 1.12, 0.28, 0.29, 0.97, 4.33, 4.30, 1.59, 1.47 
David Edwards, 26, 18, 8, 0, 0.692, 0.44, 0.12, 0.30, 0.57, 30, 2.24, 0, 0.3333333333333333, 210, 150, 103, 7.14, 4.90, 2.24, 1.02, 0.17, 0.42, 0.80, 4.43, 3.33, 1.61, 1.47 
Zack Eldridge, 11, 3, 8, 0, 0.273, 0.29, 0.32, 0.34, 0.41, 3, 0.83, 0.0, 0, 72, 48, 67, 6.67, 9.31, -2.64, 0.97, 0.62, 0.39, 1.21, 4.58, 4.58, 1.45, 2.03 
John Epping, 58, 30, 28, 0, 0.517, 0.42, 0.21, 0.18, 0.53, 35, 1.41, 0.6666666666666666, 0.2, 482, 331, 331, 6.87, 6.87, 0.00, 1.11, 0.27, 0.26, 1.11, 4.15, 4.44, 1.66, 1.55 
Oskar Eriksson, 96, 64, 32, 0, 0.667, 0.39, 0.22, 0.22, 0.61, 29, 1.14, 1.0, 0.0, 743, 576, 451, 7.75, 6.07, 1.68, 1.24, 0.28, 0.32, 0.92, 4.60, 4.25, 1.68, 1.43 
Gustav Eskilsson, 8, 2, 6, 0, 0.250, 0.29, 0.25, 0.19, 0.48, 4, 1.41, 0.0, 0.0, 64, 37, 47, 5.78, 7.34, -1.56, 0.97, 0.38, 0.19, 1.09, 4.06, 4.53, 1.42, 1.62 
Glenn Evans, 5, 2, 3, 0, 0.400, 0.23, 0.31, 0.39, 0.60, 0, 0.32, 0, 0, 31, 28, 25, 9.03, 8.06, 0.97, 1.08, 0.38, 0.78, 1.11, 5.16, 4.52, 1.75, 1.79 
Wayne Ewasko, 11, 4, 7, 0, 0.364, 0.20, 0.37, 0.17, 0.43, 3, 0.74, 0, 0, 68, 50, 57, 7.35, 8.38, -1.03, 1.18, 0.42, 0.17, 1.37, 3.82, 5.44, 1.92, 1.54 
Gabor Ezsol, 19, 11, 8, 0, 0.579, 0.27, 0.34, 0.30, 0.56, 6, 1.03, 1.0, 0.0, 155, 111, 111, 7.16, 7.16, 0.00, 0.97, 0.50, 0.47, 0.92, 4.39, 4.58, 1.63, 1.56 
Dale Fanset, 3, 1, 2, 0, 0.333, 0.25, 0.56, 0.38, 0.20, 1, 0.59, 0, 0, 17, 13, 17, 7.65, 10.00, -2.35, 0.67, 0.78, 0.88, 1.25, 3.53, 5.88, 2.17, 1.70 
Mike Farbelow, 18, 10, 8, 0, 0.556, 0.34, 0.36, 0.29, 0.57, 2, 0.52, 0, 0, 135, 106, 109, 7.85, 8.07, -0.22, 1.12, 0.57, 0.44, 1.06, 4.52, 4.96, 1.74, 1.63 
Trevor Feil, 3, 1, 2, 0, 0.333, 0.18, 0.46, 0.45, 0.50, 2, 0.83, 0, 0, 24, 12, 22, 5.00, 9.17, -4.17, 0.54, 0.92, 0.45, 0.91, 4.17, 5.00, 1.20, 1.83 
Lloyd Fell, 5, 2, 3, 0, 0.400, 0.39, 0.35, 0.14, 0.57, 0, 0.91, 0, 0, 44, 35, 33, 7.95, 7.50, 0.45, 1.22, 0.48, 0.33, 1.05, 4.09, 5.00, 1.94, 1.50 
Eric Fenson, 44, 22, 22, 0, 0.500, 0.28, 0.32, 0.31, 0.49, 16, 0.92, 1.0, 0, 337, 241, 238, 7.15, 7.06, 0.09, 0.96, 0.43, 0.46, 0.99, 4.51, 4.57, 1.59, 1.55 
Pete Fenson, 75, 39, 36, 0, 0.520, 0.36, 0.23, 0.23, 0.59, 28, 1.45, 1.0, 0.0, 601, 424, 382, 7.05, 6.36, 0.70, 1.13, 0.29, 0.33, 0.94, 4.36, 4.19, 1.62, 1.52 
Alexandre Ferland, 9, 1, 8, 0, 0.111, 0.16, 0.35, 0.10, 0.35, 2, 0.79, 0, 0, 63, 30, 78, 4.76, 12.38, -7.62, 0.74, 0.76, 0.17, 1.79, 3.65, 5.56, 1.30, 2.23 
Martin Ferland, 23, 18, 5, 0, 0.783, 0.41, 0.15, 0.23, 0.75, 17, 1.51, 1.0, 0, 179, 139, 93, 7.77, 5.20, 2.57, 1.16, 0.20, 0.36, 0.86, 4.58, 3.91, 1.70, 1.33 
Pat Ferris, 40, 23, 17, 0, 0.575, 0.36, 0.20, 0.30, 0.54, 16, 1.28, 0.0, 1.0, 288, 215, 173, 7.47, 6.01, 1.46, 1.13, 0.29, 0.42, 0.87, 4.79, 3.92, 1.56, 1.53 
Dave Fischer, 6, 3, 3, 0, 0.500, 0.44, 0.25, 0.21, 0.53, 2, 1.36, 0, 0, 44, 35, 35, 7.95, 7.95, 0.00, 1.40, 0.40, 0.29, 1.13, 4.09, 4.55, 1.94, 1.75 
Dave Fischer, 6, 3, 3, 0, 0.500, 0.44, 0.25, 0.21, 0.53, 2, 1.36, 0, 0, 44, 35, 35, 7.95, 7.95, 0.00, 1.40, 0.40, 0.29, 1.13, 4.09, 4.55, 1.94, 1.75 
Ian Fitzner-Leblanc, 31, 17, 14, 0, 0.548, 0.34, 0.20, 0.24, 0.51, 27, 1.51, 0, 0.0, 245, 167, 160, 6.82, 6.53, 0.29, 0.95, 0.27, 0.36, 1.11, 4.33, 4.16, 1.58, 1.57 
Kevin Fleming, 4, 2, 2, 0, 0.500, 0.47, 0.25, 0.13, 0.50, 1, 1.29, 0, 0, 31, 25, 24, 8.06, 7.74, 0.32, 1.44, 0.25, 0.13, 1.33, 4.19, 4.52, 1.92, 1.71 
Paul Flemming, 18, 9, 9, 0, 0.500, 0.36, 0.22, 0.20, 0.65, 12, 1.59, 1.0, 0.0, 164, 109, 100, 6.65, 6.10, 0.55, 1.01, 0.30, 0.32, 0.91, 4.15, 4.27, 1.60, 1.43 
Kevin Flewwelling, 28, 14, 14, 0, 0.500, 0.35, 0.31, 0.27, 0.46, 12, 0.96, 0, 1.0, 187, 134, 146, 7.17, 7.81, -0.64, 1.02, 0.40, 0.38, 1.20, 4.28, 4.76, 1.68, 1.64 
Markus Forejtek, 11, 3, 8, 0, 0.273, 0.11, 0.41, 0.22, 0.68, 8, 1.22, 0, 1.0, 90, 44, 78, 4.89, 8.67, -3.78, 0.59, 0.69, 0.33, 1.14, 3.56, 5.22, 1.38, 1.66 
Kyle Foster, 18, 6, 12, 0, 0.333, 0.14, 0.21, 0.28, 0.48, 7, 0.78, 0, 0.0, 116, 66, 96, 5.69, 8.28, -2.59, 0.84, 0.31, 0.29, 1.34, 4.74, 4.48, 1.20, 1.85 
Michael Fournier, 26, 14, 12, 0, 0.538, 0.34, 0.20, 0.27, 0.52, 16, 1.32, 0.0, 0.0, 205, 157, 127, 7.66, 6.20, 1.46, 1.04, 0.23, 0.49, 1.01, 4.59, 4.10, 1.67, 1.51 
Rob Fowler, 49, 25, 24, 0, 0.510, 0.36, 0.17, 0.19, 0.58, 32, 1.91, 0, 0, 361, 232, 218, 6.43, 6.04, 0.39, 1.05, 0.22, 0.26, 0.97, 4.10, 3.99, 1.57, 1.51 
Mike Fraboni, 6, 1, 5, 0, 0.167, 0.36, 0.39, 0.20, 0.36, 1, 0.70, 0, 0, 43, 28, 45, 6.51, 10.47, -3.95, 1.04, 0.74, 0.20, 1.40, 3.95, 5.35, 1.65, 1.96 
Steve Frankland, 3, 0, 3, 0, 0.000, 0.13, 0.60, 0.25, 0.50, 0, 0.00, 0, 0, 23, 11, 21, 4.78, 9.13, -4.35, 0.53, 0.80, 0.38, 1.13, 3.48, 6.52, 1.38, 1.40 
Joe Frans, 51, 27, 24, 0, 0.529, 0.38, 0.25, 0.25, 0.52, 23, 1.35, 0, 0.5, 362, 269, 243, 7.43, 6.71, 0.72, 1.11, 0.34, 0.37, 1.01, 4.36, 4.28, 1.70, 1.57 
Ally Fraser, 9, 1, 8, 0, 0.111, 0.21, 0.26, 0.14, 0.48, 11, 2.70, 0, 0, 74, 29, 52, 3.92, 7.03, -3.11, 0.62, 0.38, 0.14, 1.06, 3.11, 4.19, 1.26, 1.68 
Blair Fraser, 9, 1, 8, 0, 0.111, 0.21, 0.26, 0.14, 0.48, 11, 2.70, 0, 0, 74, 29, 52, 3.92, 7.03, -3.11, 0.62, 0.38, 0.14, 1.06, 3.11, 4.19, 1.26, 1.68 
Hans Frauenlob, 10, 0, 10, 0, 0.000, 0.21, 0.43, 0.23, 0.33, 5, 0.93, 0, 0, 86, 44, 88, 5.12, 10.23, -5.12, 0.72, 0.68, 0.26, 1.44, 3.60, 5.47, 1.42, 1.87 
Brad Frazer, 9, 3, 6, 0, 0.333, 0.28, 0.32, 0.19, 0.55, 6, 1.59, 0, 0, 69, 42, 46, 6.09, 6.67, -0.58, 0.87, 0.37, 0.29, 1.03, 3.77, 4.64, 1.62, 1.44 
Graham Freeman, 4, 2, 2, 0, 0.500, 0.43, 0.25, 0.35, 0.40, 2, 0.91, 0, 0, 33, 25, 25, 7.58, 7.58, 0.00, 1.06, 0.38, 0.47, 1.12, 4.85, 4.24, 1.56, 1.79 
Mario Freiberger, 51, 25, 26, 0, 0.490, 0.35, 0.22, 0.21, 0.56, 32, 1.47, 1.0, 0.25, 402, 268, 278, 6.67, 6.92, -0.25, 1.02, 0.35, 0.30, 1.05, 4.20, 4.33, 1.59, 1.60 
Adam Freilich, 9, 3, 6, 0, 0.333, 0.27, 0.33, 0.25, 0.60, 2, 1.20, 0.0, 0, 83, 59, 61, 7.11, 7.35, -0.24, 0.92, 0.54, 0.52, 0.91, 4.22, 4.58, 1.69, 1.61 
Trevor Funk, 3, 0, 3, 0, 0.000, 0.40, 0.36, 0.18, 0.44, 1, 0.45, 0, 0, 22, 12, 23, 5.45, 10.45, -5.00, 0.91, 0.64, 0.18, 1.45, 3.64, 5.91, 1.50, 1.77 
Brian Gabrio, 4, 0, 4, 0, 0.000, 0.00, 0.50, 0.14, 0.17, 0, 0.00, 0, 0, 17, 6, 32, 3.53, 18.82, -15.29, 0.50, 1.50, 0.14, 2.43, 3.53, 6.47, 1.00, 2.91 
Benoit Gagne, 5, 3, 2, 0, 0.600, 0.27, 0.24, 0.44, 0.33, 2, 0.86, 0, 0, 35, 28, 23, 8.00, 6.57, 1.43, 0.94, 0.29, 0.67, 1.00, 5.43, 3.71, 1.47, 1.77 
Francois Gagne, 19, 9, 10, 0, 0.474, 0.45, 0.20, 0.21, 0.52, 14, 1.96, 0, 0, 143, 98, 94, 6.85, 6.57, 0.28, 1.13, 0.34, 0.26, 0.96, 3.99, 4.06, 1.72, 1.62 
Steeve Gagnon, 14, 7, 7, 0, 0.500, 0.35, 0.22, 0.25, 0.50, 3, 0.61, 0, 0, 114, 81, 82, 7.11, 7.19, -0.09, 1.15, 0.31, 0.31, 1.10, 4.82, 4.56, 1.47, 1.58 
Sam Galey, 12, 2, 10, 0, 0.167, 0.18, 0.36, 0.14, 0.44, 7, 1.10, 1.0, 0, 91, 44, 85, 4.84, 9.34, -4.51, 0.68, 0.70, 0.17, 1.31, 3.74, 5.16, 1.29, 1.81 
Juraj Gallo, 4, 0, 4, 0, 0.000, 0.20, 0.35, 0.09, 0.30, 2, 0.71, 0, 0.0, 28, 14, 33, 5.00, 11.79, -6.79, 0.71, 0.41, 0.18, 2.36, 3.57, 5.71, 1.40, 2.06 
Brent Gedak, 18, 9, 9, 0, 0.500, 0.37, 0.26, 0.15, 0.47, 9, 1.48, 0.75, 0.0, 162, 105, 114, 6.48, 7.04, -0.56, 1.07, 0.33, 0.21, 1.09, 3.95, 4.57, 1.64, 1.54 
Patrick Gelinas, 6, 3, 3, 0, 0.500, 0.31, 0.24, 0.33, 0.46, 1, 1.36, 0, 0, 44, 32, 27, 7.27, 6.14, 1.14, 1.12, 0.24, 0.48, 0.85, 4.77, 3.86, 1.52, 1.59 
Bob Genoway, 12, 8, 4, 0, 0.667, 0.47, 0.18, 0.24, 0.58, 2, 0.53, 0, 0, 75, 79, 54, 10.53, 7.20, 3.33, 1.50, 0.21, 0.59, 1.24, 5.07, 4.40, 2.08, 1.64 
Albert Gerdung, 4, 1, 3, 0, 0.250, 0.09, 0.29, 0.44, 0.78, 3, 1.00, 0, 0, 30, 15, 19, 5.00, 6.33, -1.33, 0.57, 0.50, 0.44, 0.75, 4.67, 4.33, 1.07, 1.46 
Neil Gerrish, 10, 5, 5, 0, 0.500, 0.33, 0.26, 0.32, 0.50, 0, 0.92, 0, 0, 65, 53, 49, 8.15, 7.54, 0.62, 1.22, 0.48, 0.53, 0.95, 4.92, 4.15, 1.66, 1.81 
Dale Gibbs, 30, 6, 24, 0, 0.200, 0.19, 0.25, 0.24, 0.37, 4, 0.97, 0.0, 0, 206, 126, 193, 6.12, 9.37, -3.25, 0.95, 0.38, 0.34, 1.40, 4.51, 4.51, 1.35, 2.08 
Peter Gilbert, 2, 0, 2, 0, 0.000, 0.22, 0.33, 0.00, 0.33, 3, 1.67, 0, 0, 18, 8, 16, 4.44, 8.89, -4.44, 0.67, 0.42, 0.00, 1.83, 2.78, 5.56, 1.60, 1.60 
Jason Ginter, 5, 1, 4, 0, 0.200, 0.11, 0.35, 0.32, 0.82, 2, 1.03, 0, 0.0, 39, 20, 23, 5.13, 5.90, -0.77, 0.65, 0.40, 0.37, 0.79, 4.36, 4.62, 1.18, 1.28 
Chris Glibota, 5, 2, 3, 0, 0.400, 0.38, 0.20, 0.18, 0.50, 4, 1.28, 0, 0.0, 47, 31, 30, 6.60, 6.38, 0.21, 1.08, 0.24, 0.18, 1.09, 4.26, 4.47, 1.55, 1.43 
Brian Glover, 4, 2, 2, 0, 0.500, 0.36, 0.14, 0.21, 0.55, 0, 0.00, 0, 0, 28, 22, 22, 7.86, 7.86, 0.00, 1.21, 0.29, 0.36, 1.29, 5.36, 4.64, 1.47, 1.69 
Jakub Glowania, 8, 5, 3, 0, 0.625, 0.32, 0.24, 0.23, 0.60, 1, 0.41, 0, 0, 73, 53, 55, 7.26, 7.53, -0.27, 1.13, 0.34, 0.29, 1.20, 4.93, 4.66, 1.47, 1.62 
Simone Gonin, 4, 0, 4, 0, 0.000, 0.18, 0.54, 0.20, 0.13, 2, 0.87, 0, 0, 23, 8, 31, 3.48, 13.48, -10.00, 0.46, 1.08, 0.20, 1.70, 2.61, 6.52, 1.33, 2.07 
Geoff Goodland, 5, 1, 4, 0, 0.200, 0.31, 0.31, 0.07, 0.17, 0, 0.71, 0, 0, 28, 18, 33, 6.43, 11.79, -5.36, 1.15, 0.54, 0.20, 1.73, 3.57, 5.71, 1.80, 2.06 
Robbie Gordon, 18, 12, 6, 0, 0.667, 0.43, 0.17, 0.33, 0.63, 7, 1.31, 0, 0.0, 145, 122, 75, 8.41, 5.17, 3.24, 1.24, 0.21, 0.54, 0.76, 4.97, 3.72, 1.69, 1.39 
Simon Granbom, 14, 6, 8, 0, 0.429, 0.34, 0.25, 0.22, 0.61, 8, 0.82, 0, 0, 122, 83, 93, 6.80, 7.62, -0.82, 0.96, 0.39, 0.35, 1.22, 4.43, 4.75, 1.54, 1.60 
Sean Grassie, 34, 20, 14, 0, 0.588, 0.47, 0.18, 0.31, 0.57, 15, 1.11, 1.0, 0, 226, 194, 146, 8.58, 6.46, 2.12, 1.27, 0.29, 0.49, 0.97, 4.87, 4.03, 1.76, 1.60 
James Grattan, 45, 33, 12, 0, 0.733, 0.47, 0.18, 0.22, 0.66, 14, 1.05, 1.0, 0.0, 363, 291, 224, 8.02, 6.17, 1.85, 1.30, 0.26, 0.34, 0.95, 4.71, 4.24, 1.70, 1.45 
Logan Gray, 60, 41, 19, 0, 0.683, 0.36, 0.18, 0.25, 0.57, 59, 2.13, 1.0, 0.6666666666666666, 483, 307, 260, 6.36, 5.38, 0.97, 0.90, 0.22, 0.36, 0.86, 4.20, 3.66, 1.51, 1.47 
Colin Griffith, 5, 2, 3, 0, 0.400, 0.29, 0.22, 0.26, 0.46, 1, 1.22, 0, 0.0, 41, 30, 28, 7.32, 6.83, 0.49, 1.06, 0.28, 0.48, 1.00, 4.63, 4.15, 1.58, 1.65 
Nathan Grudnizki, 3, 1, 2, 0, 0.333, 0.11, 0.44, 0.40, 0.33, 0, 0.00, 0, 0, 19, 14, 18, 7.37, 9.47, -2.11, 0.89, 0.89, 0.60, 1.00, 4.74, 5.26, 1.56, 1.80 
Randy Guidinger, 5, 2, 3, 0, 0.400, 0.11, 0.42, 0.26, 0.64, 1, 1.05, 0, 0, 38, 24, 29, 6.32, 7.63, -1.32, 0.89, 0.53, 0.37, 1.00, 3.95, 5.00, 1.60, 1.53 
Ritvars Gulbis, 29, 8, 21, 0, 0.276, 0.19, 0.23, 0.18, 0.46, 12, 1.20, 1.0, 0.0, 234, 131, 180, 5.60, 7.69, -2.09, 0.93, 0.34, 0.20, 1.18, 4.19, 4.62, 1.34, 1.67 
Brad Gushue, 90, 63, 27, 0, 0.700, 0.43, 0.11, 0.24, 0.59, 47, 1.20, 0.8, 0.0, 690, 551, 403, 7.99, 5.84, 2.14, 1.30, 0.14, 0.33, 1.00, 4.83, 3.97, 1.65, 1.47 
Reagan Hadden, 4, 1, 3, 0, 0.250, 0.27, 0.18, 0.20, 0.31, 2, 1.35, 0, 0, 37, 21, 26, 5.68, 7.03, -1.35, 1.00, 0.18, 0.20, 1.15, 4.32, 4.32, 1.31, 1.63 
Stefan Haesler, 18, 7, 11, 0, 0.389, 0.28, 0.31, 0.22, 0.59, 14, 1.47, 1.0, 0.0, 129, 78, 94, 6.05, 7.29, -1.24, 0.80, 0.48, 0.33, 1.07, 3.88, 4.65, 1.56, 1.57 
George Hall, 4, 1, 3, 0, 0.250, 0.38, 0.29, 0.25, 0.71, 4, 2.07, 0, 0, 29, 17, 22, 5.86, 7.59, -1.72, 0.82, 0.76, 0.25, 0.75, 3.79, 4.14, 1.55, 1.83 
Doug Hamblin, 3, 1, 2, 0, 0.333, 0.33, 0.22, 0.00, 0.50, 6, 2.59, 0, 0, 27, 12, 18, 4.44, 6.67, -2.22, 0.67, 0.22, 0.00, 1.56, 2.96, 4.44, 1.50, 1.50 
Doug Hamilton, 3, 1, 2, 0, 0.333, 0.25, 0.38, 0.22, 0.20, 0, 1.18, 0, 0, 17, 11, 15, 6.47, 8.82, -2.35, 0.88, 0.50, 0.44, 1.22, 4.12, 4.71, 1.57, 1.88 
John Hamilton, 15, 7, 8, 0, 0.467, 0.19, 0.25, 0.26, 0.55, 16, 2.63, 0.3333333333333333, 0, 133, 68, 70, 5.11, 5.26, -0.15, 0.65, 0.32, 0.39, 0.71, 3.68, 3.68, 1.39, 1.43 
Brody Hanson, 7, 1, 6, 0, 0.143, 0.23, 0.45, 0.05, 0.29, 3, 1.11, 0, 0, 54, 28, 65, 5.19, 12.04, -6.85, 0.82, 0.82, 0.05, 1.81, 2.96, 5.93, 1.75, 2.03 
Grant Hardie, 37, 22, 15, 0, 0.595, 0.30, 0.24, 0.25, 0.70, 24, 1.92, 0.0, 0.0, 271, 173, 143, 6.38, 5.28, 1.11, 0.93, 0.32, 0.34, 0.73, 4.21, 3.87, 1.52, 1.36 
Fraser Hare, 6, 4, 2, 0, 0.667, 0.39, 0.37, 0.33, 0.75, 1, 1.16, 1.0, 0, 43, 35, 29, 8.14, 6.74, 1.40, 1.05, 0.68, 0.63, 0.67, 4.42, 4.42, 1.84, 1.53 
Rob Harris, 4, 1, 3, 0, 0.250, 0.23, 0.23, 0.13, 0.58, 0, 0.69, 0, 0, 29, 16, 23, 5.52, 7.93, -2.41, 1.08, 0.31, 0.13, 1.19, 4.14, 5.17, 1.33, 1.53 
Tyler Harris, 5, 2, 3, 0, 0.400, 0.40, 0.14, 0.12, 0.68, 2, 1.06, 0, 1.0, 47, 31, 34, 6.60, 7.23, -0.64, 1.23, 0.18, 0.16, 1.20, 4.26, 4.68, 1.55, 1.55 
Curtis Harrish, 14, 3, 11, 0, 0.214, 0.26, 0.39, 0.17, 0.37, 3, 1.20, 0, 0, 92, 50, 88, 5.43, 9.57, -4.13, 0.85, 0.54, 0.24, 1.37, 3.59, 5.22, 1.52, 1.83 
Jeff Hartung, 38, 23, 15, 0, 0.605, 0.37, 0.22, 0.22, 0.64, 12, 1.45, 0.5, 0.2, 304, 216, 177, 7.11, 5.82, 1.28, 1.16, 0.26, 0.31, 0.86, 4.41, 4.14, 1.61, 1.40 
Tyler Hartung, 10, 6, 4, 0, 0.600, 0.32, 0.30, 0.29, 0.74, 5, 1.59, 0, 0, 88, 65, 54, 7.39, 6.14, 1.25, 1.00, 0.47, 0.49, 0.76, 4.32, 4.09, 1.71, 1.50 
Marcus Hasselborg, 9, 4, 5, 0, 0.444, 0.30, 0.23, 0.21, 0.63, 2, 0.59, 1.0, 0, 68, 49, 45, 7.21, 6.62, 0.59, 1.09, 0.23, 0.33, 1.12, 4.71, 4.71, 1.53, 1.41 
Michael Hauser, 4, 2, 2, 0, 0.500, 0.20, 0.20, 0.15, 0.78, 5, 2.12, 0.0, 0, 33, 18, 16, 5.45, 4.85, 0.61, 0.80, 0.25, 0.15, 0.85, 3.94, 3.94, 1.38, 1.23 
Blair Hedden, 5, 0, 5, 0, 0.000, 0.19, 0.53, 0.00, 0.27, 1, 0.69, 0, 0, 29, 11, 38, 3.79, 13.10, -9.31, 0.65, 0.88, 0.00, 1.92, 2.41, 6.90, 1.57, 1.90 
Cory Heggestad, 18, 8, 10, 0, 0.444, 0.27, 0.28, 0.27, 0.47, 2, 0.60, 0, 0, 117, 97, 97, 8.29, 8.29, 0.00, 1.12, 0.50, 0.54, 1.15, 4.79, 4.62, 1.73, 1.80 
Brad Heidt, 21, 8, 13, 0, 0.381, 0.31, 0.30, 0.24, 0.65, 5, 1.61, 0, 0, 143, 96, 92, 6.71, 6.43, 0.28, 1.08, 0.43, 0.35, 0.81, 4.06, 4.34, 1.66, 1.48 
Josh Heidt, 50, 27, 23, 0, 0.540, 0.34, 0.26, 0.24, 0.59, 21, 1.16, 1.0, 0.0, 379, 266, 265, 7.02, 6.99, 0.03, 1.03, 0.42, 0.38, 0.98, 4.30, 4.54, 1.63, 1.54 
