Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Kristen Ryan, 27, 17, 10, 0, 0.630, 0.31, 0.27, 0.32, 0.44, 10, 0.93, 0, 0, 214, 165, 144, 7.71, 6.73, 0.98, 1.04, 0.38, 0.51, 0.95, 4.77, 4.30, 1.62, 1.57 
Honoka Sasaki, 49, 25, 24, 0, 0.510, 0.35, 0.29, 0.26, 0.57, 16, 0.82, 0.0, 0, 355, 252, 259, 7.10, 7.30, -0.20, 1.02, 0.45, 0.39, 1.02, 4.48, 4.70, 1.58, 1.55 
Natsuki Satou, 3, 1, 2, 0, 0.333, 0.33, 0.30, 0.09, 0.43, 1, 1.90, 0, 0, 21, 12, 21, 5.71, 10.00, -4.29, 0.90, 0.60, 0.27, 1.36, 3.33, 4.76, 1.71, 2.10 
Andrea Saulnier, 13, 4, 9, 0, 0.308, 0.23, 0.35, 0.27, 0.59, 3, 0.65, 0, 0, 92, 59, 78, 6.41, 8.48, -2.07, 0.84, 0.57, 0.39, 1.20, 4.46, 4.89, 1.44, 1.73 
Miranda Scheel, 5, 3, 2, 0, 0.600, 0.50, 0.33, 0.26, 0.64, 0, 0.00, 0, 0, 37, 42, 28, 11.35, 7.57, 3.78, 1.61, 0.44, 0.68, 1.05, 4.59, 5.41, 2.47, 1.40 
Miranda Scheel, 41, 15, 26, 0, 0.366, 0.33, 0.34, 0.27, 0.50, 7, 0.49, 0, 0, 324, 233, 287, 7.19, 8.86, -1.67, 1.05, 0.57, 0.37, 1.22, 4.44, 5.06, 1.62, 1.75 
Raechel Schlechter, 12, 3, 9, 0, 0.250, 0.26, 0.24, 0.21, 0.41, 8, 1.87, 0, 0, 107, 63, 74, 5.89, 6.92, -1.03, 0.92, 0.27, 0.29, 1.07, 4.02, 4.11, 1.47, 1.68 
Xenia Schwaller, 79, 56, 23, 0, 0.709, 0.43, 0.16, 0.28, 0.56, 47, 1.70, 1.0, 0.0, 599, 478, 320, 7.98, 5.34, 2.64, 1.21, 0.20, 0.44, 0.83, 4.67, 3.62, 1.71, 1.47 
Amy Seftor, 9, 2, 7, 0, 0.222, 0.07, 0.50, 0.31, 0.57, 0, 0.14, 0, 0, 74, 46, 78, 6.22, 10.54, -4.32, 0.60, 1.00, 0.66, 1.13, 4.19, 5.68, 1.48, 1.86 
Mandy Selzer, 29, 13, 16, 0, 0.448, 0.30, 0.29, 0.27, 0.44, 6, 1.10, 0, 0, 228, 148, 174, 6.49, 7.63, -1.14, 1.04, 0.45, 0.31, 1.03, 4.47, 4.43, 1.45, 1.72 
Stephanie Senneker, 22, 6, 16, 0, 0.273, 0.30, 0.36, 0.24, 0.43, 5, 0.31, 0, 0, 162, 110, 155, 6.79, 9.57, -2.78, 0.95, 0.62, 0.33, 1.40, 4.38, 5.31, 1.55, 1.80 
Jessica Sharp, 9, 1, 8, 0, 0.111, 0.09, 0.64, 0.27, 0.47, 0, 0.00, 0, 0, 71, 30, 101, 4.23, 14.23, -10.00, 0.49, 1.53, 0.31, 1.23, 3.24, 6.76, 1.30, 2.10 
Courtney Shaw, 4, 1, 3, 0, 0.250, 0.29, 0.29, 0.13, 0.46, 0, 0.00, 0, 0, 29, 18, 27, 6.21, 9.31, -3.10, 1.07, 0.43, 0.20, 1.40, 4.14, 5.86, 1.50, 1.59 
Anne Shibuya, 6, 3, 3, 0, 0.500, 0.23, 0.42, 0.38, 0.63, 2, 0.40, 0, 0, 50, 43, 44, 8.60, 8.80, -0.20, 0.92, 0.75, 0.81, 1.00, 4.40, 5.20, 1.95, 1.69 
Jill Shumay, 7, 3, 4, 0, 0.429, 0.32, 0.44, 0.32, 0.59, 0, 0.38, 0, 0, 53, 37, 43, 6.98, 8.11, -1.13, 1.00, 0.56, 0.43, 1.04, 4.34, 5.28, 1.61, 1.54 
Robyn Silvernagle, 24, 14, 10, 0, 0.583, 0.37, 0.31, 0.34, 0.67, 5, 0.95, 1.0, 0, 179, 144, 115, 8.04, 6.42, 1.62, 1.10, 0.49, 0.55, 0.77, 4.75, 4.30, 1.69, 1.49 
Kayla Skrlik, 64, 41, 23, 0, 0.641, 0.42, 0.29, 0.30, 0.63, 17, 0.87, 1.0, 0.0, 462, 397, 315, 8.59, 6.82, 1.77, 1.24, 0.41, 0.49, 0.94, 4.70, 4.44, 1.83, 1.54 
Carly Smith, 10, 5, 5, 0, 0.500, 0.16, 0.40, 0.37, 0.48, 10, 1.51, 0, 0, 86, 52, 62, 6.05, 7.21, -1.16, 0.58, 0.54, 0.63, 0.95, 3.84, 4.65, 1.58, 1.55 
Courtney Smith, 8, 6, 2, 0, 0.750, 0.29, 0.32, 0.58, 0.45, 1, 0.21, 0, 0, 48, 56, 30, 11.67, 6.25, 5.42, 1.36, 0.45, 1.00, 0.77, 6.04, 3.75, 1.93, 1.67 
Jessica Smith, 27, 11, 16, 0, 0.407, 0.31, 0.33, 0.29, 0.43, 3, 0.34, 0, 0.0, 204, 185, 193, 9.07, 9.46, -0.39, 1.18, 0.61, 0.62, 1.30, 4.71, 4.95, 1.93, 1.91 
Callie Soutar, 11, 9, 2, 0, 0.818, 0.23, 0.37, 0.46, 0.56, 2, 0.50, 0, 0, 101, 85, 64, 8.42, 6.34, 2.08, 0.98, 0.43, 0.71, 0.83, 5.25, 4.26, 1.60, 1.49 
Laurie St-Georges, 51, 32, 19, 0, 0.627, 0.37, 0.28, 0.30, 0.61, 16, 0.80, 0.0, 1.0, 375, 322, 246, 8.59, 6.56, 2.03, 1.19, 0.39, 0.50, 0.94, 4.75, 4.45, 1.81, 1.47 
Tiffany Steuber, 4, 2, 2, 0, 0.500, 0.36, 0.33, 0.21, 0.50, 1, 0.69, 0, 0.0, 29, 22, 27, 7.59, 9.31, -1.72, 1.13, 0.67, 0.36, 1.21, 4.14, 5.17, 1.83, 1.80 
Brooklyn Stevenson, 26, 14, 12, 0, 0.538, 0.41, 0.24, 0.32, 0.55, 11, 0.83, 0, 0, 206, 167, 145, 8.11, 7.04, 1.07, 1.16, 0.38, 0.48, 1.02, 4.85, 4.32, 1.67, 1.63 
Kellie Stiksma, 22, 5, 17, 0, 0.227, 0.18, 0.39, 0.26, 0.52, 13, 1.22, 1.0, 0, 164, 95, 137, 5.79, 8.35, -2.56, 0.72, 0.57, 0.41, 1.16, 3.72, 5.06, 1.56, 1.65 
Delaney Strouse, 86, 49, 37, 0, 0.570, 0.33, 0.27, 0.33, 0.49, 29, 0.83, 1.0, 0.0, 629, 487, 462, 7.74, 7.35, 0.40, 1.04, 0.40, 0.53, 1.05, 4.75, 4.42, 1.63, 1.66 
Selena Sturmay, 78, 52, 26, 0, 0.667, 0.35, 0.22, 0.30, 0.59, 21, 0.89, 1.0, 1.0, 586, 458, 364, 7.82, 6.21, 1.60, 1.13, 0.30, 0.46, 0.91, 4.93, 4.18, 1.58, 1.49 
Tova Sundberg, 6, 4, 2, 0, 0.667, 0.38, 0.28, 0.25, 0.50, 4, 1.11, 0, 0, 45, 36, 36, 8.00, 8.00, 0.00, 1.16, 0.44, 0.35, 1.25, 4.22, 4.67, 1.89, 1.71 
Sierra Sutherland, 6, 3, 3, 0, 0.500, 0.14, 0.30, 0.41, 0.38, 2, 1.00, 0, 0, 50, 35, 42, 7.00, 8.40, -1.40, 0.87, 0.39, 0.56, 1.22, 5.00, 4.00, 1.40, 2.10 
Yumi Suzuki, 9, 5, 4, 0, 0.556, 0.43, 0.30, 0.35, 0.35, 2, 0.63, 0, 0, 64, 65, 47, 10.16, 7.34, 2.81, 1.47, 0.37, 0.62, 1.06, 4.84, 4.53, 2.10, 1.62 
Hana Synackova, 18, 10, 8, 0, 0.556, 0.33, 0.31, 0.31, 0.51, 5, 1.17, 0, 0, 137, 112, 95, 8.18, 6.93, 1.24, 1.08, 0.51, 0.58, 0.86, 4.53, 4.31, 1.81, 1.61 
Momoha Tabata, 75, 50, 25, 0, 0.667, 0.33, 0.25, 0.33, 0.61, 28, 1.17, 0.75, 0, 572, 446, 341, 7.80, 5.96, 1.84, 1.07, 0.36, 0.52, 0.81, 4.77, 4.06, 1.63, 1.47 
Jennifer Taylor, 6, 1, 5, 0, 0.167, 0.17, 0.00, 0.00, 0.17, 0, 0.00, 0, 0, 48, 28, 44, 5.83, 9.17, -3.33, 1.17, 0.00, 0.00, 1.83, 5.00, 5.00, 1.17, 1.83 
Zoey Terrick, 34, 15, 19, 0, 0.441, 0.27, 0.26, 0.32, 0.51, 10, 0.90, 0, 0, 289, 214, 202, 7.40, 6.99, 0.42, 1.05, 0.40, 0.47, 0.95, 4.81, 4.29, 1.54, 1.63 
Kyla Thies, 7, 2, 5, 0, 0.286, 0.29, 0.31, 0.25, 0.41, 5, 1.13, 0, 0, 53, 30, 41, 5.66, 7.74, -2.08, 0.79, 0.45, 0.29, 1.17, 3.96, 4.91, 1.43, 1.58 
Cara Thomson, 9, 3, 6, 0, 0.333, 0.29, 0.34, 0.25, 0.68, 3, 0.64, 0, 0, 78, 55, 64, 7.05, 8.21, -1.15, 1.00, 0.53, 0.43, 1.10, 4.10, 5.26, 1.72, 1.56 
Lindsay Thorne, 5, 2, 3, 0, 0.400, 0.33, 0.25, 0.29, 0.42, 1, 0.30, 0, 0, 33, 27, 25, 8.18, 7.58, 0.61, 1.19, 0.31, 0.47, 1.18, 4.85, 4.85, 1.69, 1.56 
Silvana Tirinzoni, 102, 85, 17, 0, 0.833, 0.48, 0.10, 0.28, 0.69, 61, 1.38, 1.0, 0.0, 760, 664, 386, 8.74, 5.08, 3.66, 1.35, 0.12, 0.43, 0.87, 4.95, 3.67, 1.77, 1.38 
Jana Tisdale, 26, 13, 13, 0, 0.500, 0.37, 0.30, 0.24, 0.58, 8, 0.65, 0, 0, 201, 155, 146, 7.71, 7.26, 0.45, 1.09, 0.42, 0.41, 1.07, 4.43, 4.93, 1.74, 1.47 
Karen Titheridge, 4, 2, 2, 0, 0.500, 0.08, 0.50, 0.58, 0.40, 0, 0.00, 0, 0, 24, 26, 27, 10.83, 11.25, -0.42, 0.58, 1.25, 1.58, 1.00, 5.42, 4.58, 2.00, 2.45 
Andra Todd, 10, 4, 6, 0, 0.400, 0.23, 0.47, 0.26, 0.60, 5, 1.57, 0, 0, 83, 41, 62, 4.94, 7.47, -2.53, 0.62, 0.69, 0.34, 0.82, 3.49, 4.94, 1.41, 1.51 
Mia Toner, 8, 2, 6, 0, 0.250, 0.35, 0.24, 0.13, 0.58, 8, 1.23, 0, 0, 73, 47, 62, 6.44, 8.49, -2.05, 1.00, 0.45, 0.16, 1.39, 3.84, 4.93, 1.68, 1.72 
Ariel Traxler, 22, 9, 13, 0, 0.409, 0.27, 0.29, 0.30, 0.48, 3, 0.20, 0, 0, 152, 113, 128, 7.43, 8.42, -0.99, 1.05, 0.45, 0.42, 1.26, 4.87, 4.93, 1.53, 1.71 
Kohane Tsuruga, 16, 7, 9, 0, 0.438, 0.20, 0.32, 0.34, 0.50, 5, 0.94, 0, 0, 117, 80, 85, 6.84, 7.27, -0.43, 0.86, 0.47, 0.50, 0.98, 4.70, 4.36, 1.45, 1.67 
Miyu Ueno, 73, 40, 33, 0, 0.548, 0.34, 0.21, 0.25, 0.59, 41, 1.34, 0, 0.0, 575, 394, 360, 6.85, 6.26, 0.59, 1.03, 0.29, 0.35, 0.96, 4.47, 4.19, 1.53, 1.49 
Donna Umali, 5, 1, 4, 0, 0.200, 0.13, 0.61, 0.33, 0.30, 0, 0.00, 0, 0, 38, 22, 58, 5.79, 15.26, -9.47, 0.61, 1.30, 0.53, 1.87, 3.68, 6.32, 1.57, 2.42 
Caro van Oosterwyck, 9, 1, 8, 0, 0.111, 0.12, 0.51, 0.35, 0.22, 1, 0.97, 0, 0, 72, 41, 87, 5.69, 12.08, -6.39, 0.69, 1.00, 0.46, 1.41, 4.03, 5.00, 1.41, 2.42 
Julia Van Ryssel, 6, 2, 4, 0, 0.333, 0.50, 0.37, 0.20, 0.73, 1, 0.59, 0, 0, 34, 27, 30, 7.94, 8.82, -0.88, 1.26, 0.63, 0.20, 1.20, 4.12, 5.29, 1.93, 1.67 
Rhonda Varnes, 25, 8, 17, 0, 0.320, 0.21, 0.33, 0.24, 0.51, 7, 0.83, 0, 0, 180, 115, 142, 6.39, 7.89, -1.50, 0.91, 0.50, 0.35, 1.09, 4.22, 4.94, 1.51, 1.60 
Veronika Vasakova, 5, 1, 4, 0, 0.200, 0.30, 0.52, 0.31, 0.55, 1, 0.27, 0, 0, 37, 24, 32, 6.49, 8.65, -2.16, 0.90, 0.67, 0.31, 1.13, 3.78, 5.95, 1.71, 1.45 
Jodi Vaughan, 39, 15, 24, 0, 0.385, 0.29, 0.35, 0.23, 0.50, 12, 0.76, 1.0, 0, 303, 196, 269, 6.47, 8.88, -2.41, 0.92, 0.56, 0.33, 1.27, 4.13, 5.12, 1.57, 1.74 
Noemie Verreault, 11, 5, 6, 0, 0.455, 0.39, 0.29, 0.25, 0.48, 1, 0.58, 0.0, 0, 86, 69, 69, 8.02, 8.02, 0.00, 1.21, 0.38, 0.41, 1.20, 4.65, 4.77, 1.73, 1.68 
Dayna Wahl, 10, 6, 4, 0, 0.600, 0.39, 0.28, 0.32, 0.67, 7, 1.38, 0, 0, 80, 68, 46, 8.50, 5.75, 2.75, 1.02, 0.37, 0.65, 0.81, 4.50, 4.13, 1.89, 1.39 
Patty Wallingham, 7, 0, 7, 0, 0.000, 0.09, 0.61, 0.16, 0.19, 0, 0.00, 0, 0, 42, 15, 60, 3.57, 14.29, -10.71, 0.48, 0.78, 0.21, 2.21, 2.86, 7.14, 1.25, 2.00 
Quinn Walsh, 14, 0, 14, 0, 0.000, 0.05, 0.58, 0.09, 0.23, 3, 0.78, 0, 0, 77, 21, 120, 2.73, 15.58, -12.86, 0.40, 1.20, 0.09, 2.06, 2.47, 6.75, 1.11, 2.31 
Rui Wang, 25, 19, 6, 0, 0.760, 0.38, 0.20, 0.33, 0.70, 5, 0.78, 1.0, 0, 166, 149, 97, 8.98, 5.84, 3.13, 1.30, 0.32, 0.53, 0.83, 5.24, 3.98, 1.71, 1.47 
Sarah Wark, 25, 10, 15, 0, 0.400, 0.39, 0.33, 0.30, 0.50, 4, 0.60, 0, 0, 184, 151, 150, 8.21, 8.15, 0.05, 1.19, 0.44, 0.48, 1.16, 4.57, 4.84, 1.80, 1.69 
Katelyn Wasylkiw, 26, 9, 17, 0, 0.346, 0.30, 0.28, 0.24, 0.51, 1, 0.16, 0, 0, 188, 148, 173, 7.87, 9.20, -1.33, 1.20, 0.52, 0.40, 1.30, 4.68, 5.16, 1.68, 1.78 
Kristy Watling, 72, 41, 31, 0, 0.569, 0.38, 0.25, 0.30, 0.49, 10, 0.61, 1.0, 0, 510, 411, 379, 8.06, 7.43, 0.63, 1.22, 0.38, 0.44, 1.06, 4.88, 4.51, 1.65, 1.65 
Jennifer Westhagen, 11, 5, 6, 0, 0.455, 0.28, 0.32, 0.34, 0.50, 2, 0.77, 0, 0.0, 91, 92, 66, 10.11, 7.25, 2.86, 1.22, 0.41, 0.84, 0.98, 4.73, 4.51, 2.14, 1.61 
Jenny White, 17, 8, 9, 0, 0.471, 0.41, 0.23, 0.29, 0.44, 6, 0.78, 0, 0, 128, 114, 92, 8.91, 7.19, 1.72, 1.29, 0.29, 0.48, 1.16, 4.84, 4.38, 1.84, 1.64 
Helen Williams, 4, 3, 1, 0, 0.750, 0.25, 0.50, 0.76, 1.00, 0, 0.00, 0, 0, 25, 39, 11, 15.60, 4.40, 11.20, 1.00, 0.88, 1.82, 0.24, 6.80, 3.20, 2.29, 1.38 
Gabby Wood, 12, 7, 5, 0, 0.583, 0.33, 0.24, 0.31, 0.52, 3, 1.11, 0, 0, 99, 81, 69, 8.18, 6.97, 1.21, 1.18, 0.40, 0.52, 0.94, 4.85, 4.04, 1.69, 1.73 
Rachel Workin, 40, 16, 24, 0, 0.400, 0.31, 0.32, 0.22, 0.53, 10, 0.89, 0, 0, 303, 214, 251, 7.06, 8.28, -1.22, 1.02, 0.48, 0.37, 1.20, 4.26, 4.85, 1.66, 1.71 
Isabella Wrana, 91, 60, 31, 0, 0.659, 0.39, 0.23, 0.35, 0.52, 38, 0.79, 1.0, 0.0, 668, 574, 437, 8.59, 6.54, 2.05, 1.15, 0.33, 0.57, 0.98, 5.06, 4.15, 1.70, 1.58 
Olivia Wynter, 10, 2, 8, 0, 0.200, 0.18, 0.37, 0.26, 0.31, 3, 0.62, 0, 0, 81, 46, 86, 5.68, 10.62, -4.94, 0.81, 0.67, 0.29, 1.50, 4.20, 5.19, 1.35, 2.05 
Jessica Wytrychowski, 50, 21, 29, 0, 0.420, 0.28, 0.38, 0.27, 0.53, 10, 0.57, 0, 0.5, 349, 229, 307, 6.56, 8.80, -2.24, 0.93, 0.57, 0.36, 1.21, 4.24, 5.19, 1.55, 1.70 
Kateryna Yakymets, 5, 0, 5, 0, 0.000, 0.20, 0.45, 0.14, 0.45, 2, 0.83, 0, 0, 36, 19, 37, 5.28, 10.28, -5.00, 0.73, 0.68, 0.21, 1.57, 3.33, 5.83, 1.58, 1.76 
Dilsat Yildiz, 45, 21, 24, 0, 0.467, 0.23, 0.26, 0.28, 0.55, 18, 1.13, 1.0, 0, 345, 232, 241, 6.72, 6.99, -0.26, 0.89, 0.37, 0.46, 1.02, 4.55, 4.32, 1.48, 1.62 
Sayaka Yoshimura, 83, 61, 22, 0, 0.735, 0.46, 0.19, 0.37, 0.57, 30, 1.07, 0, 1.0, 596, 539, 331, 9.04, 5.55, 3.49, 1.29, 0.25, 0.60, 0.80, 5.17, 3.76, 1.75, 1.48 
Ajda Zavrtanik Drglin, 8, 2, 6, 0, 0.250, 0.19, 0.35, 0.13, 0.45, 3, 1.00, 0, 0, 70, 52, 64, 7.43, 9.14, -1.71, 1.03, 0.63, 0.37, 1.30, 3.86, 5.14, 1.93, 1.78 
Josie Zimmerman, 10, 4, 6, 0, 0.400, 0.20, 0.42, 0.38, 0.56, 3, 0.47, 0, 0, 85, 71, 81, 8.35, 9.53, -1.18, 0.86, 0.81, 0.81, 1.10, 4.47, 5.06, 1.87, 1.88 
